group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Sequential Blind Schnorr,step 4[s = 2],,,,1052293.0,ns,6
Sequential Blind Schnorr,step 4[s = 2],,,,2112706.0,ns,12
Sequential Blind Schnorr,step 4[s = 2],,,,3147818.0,ns,18
Sequential Blind Schnorr,step 4[s = 2],,,,4204532.0,ns,24
Sequential Blind Schnorr,step 4[s = 2],,,,5256434.0,ns,30
Sequential Blind Schnorr,step 4[s = 2],,,,6300597.0,ns,36
Sequential Blind Schnorr,step 4[s = 2],,,,7350759.0,ns,42
Sequential Blind Schnorr,step 4[s = 2],,,,8403222.0,ns,48
Sequential Blind Schnorr,step 4[s = 2],,,,9457696.0,ns,54
Sequential Blind Schnorr,step 4[s = 2],,,,10513437.0,ns,60
Sequential Blind Schnorr,step 4[s = 2],,,,11572001.0,ns,66
Sequential Blind Schnorr,step 4[s = 2],,,,12616393.0,ns,72
Sequential Blind Schnorr,step 4[s = 2],,,,13666306.0,ns,78
Sequential Blind Schnorr,step 4[s = 2],,,,14721669.0,ns,84
Sequential Blind Schnorr,step 4[s = 2],,,,15770443.0,ns,90
Sequential Blind Schnorr,step 4[s = 2],,,,16813355.0,ns,96
Sequential Blind Schnorr,step 4[s = 2],,,,17876787.0,ns,102
Sequential Blind Schnorr,step 4[s = 2],,,,18933171.0,ns,108
Sequential Blind Schnorr,step 4[s = 2],,,,19990534.0,ns,114
Sequential Blind Schnorr,step 4[s = 2],,,,21014905.0,ns,120
Sequential Blind Schnorr,step 4[s = 2],,,,22063859.0,ns,126
Sequential Blind Schnorr,step 4[s = 2],,,,23143222.0,ns,132
Sequential Blind Schnorr,step 4[s = 2],,,,24165895.0,ns,138
Sequential Blind Schnorr,step 4[s = 2],,,,25228567.0,ns,144
Sequential Blind Schnorr,step 4[s = 2],,,,26268269.0,ns,150
Sequential Blind Schnorr,step 4[s = 2],,,,27319613.0,ns,156
Sequential Blind Schnorr,step 4[s = 2],,,,28393706.0,ns,162
Sequential Blind Schnorr,step 4[s = 2],,,,29417118.0,ns,168
Sequential Blind Schnorr,step 4[s = 2],,,,30477691.0,ns,174
Sequential Blind Schnorr,step 4[s = 2],,,,31528144.0,ns,180
Sequential Blind Schnorr,step 4[s = 2],,,,32571037.0,ns,186
Sequential Blind Schnorr,step 4[s = 2],,,,33634930.0,ns,192
Sequential Blind Schnorr,step 4[s = 2],,,,34699142.0,ns,198
Sequential Blind Schnorr,step 4[s = 2],,,,35776396.0,ns,204
Sequential Blind Schnorr,step 4[s = 2],,,,36768018.0,ns,210
Sequential Blind Schnorr,step 4[s = 2],,,,37847560.0,ns,216
Sequential Blind Schnorr,step 4[s = 2],,,,38883605.0,ns,222
Sequential Blind Schnorr,step 4[s = 2],,,,39966627.0,ns,228
Sequential Blind Schnorr,step 4[s = 2],,,,41011549.0,ns,234
Sequential Blind Schnorr,step 4[s = 2],,,,42056862.0,ns,240
Sequential Blind Schnorr,step 4[s = 2],,,,43095375.0,ns,246
Sequential Blind Schnorr,step 4[s = 2],,,,44179338.0,ns,252
Sequential Blind Schnorr,step 4[s = 2],,,,45212431.0,ns,258
Sequential Blind Schnorr,step 4[s = 2],,,,46271204.0,ns,264
Sequential Blind Schnorr,step 4[s = 2],,,,47337406.0,ns,270
Sequential Blind Schnorr,step 4[s = 2],,,,48363859.0,ns,276
Sequential Blind Schnorr,step 4[s = 2],,,,49462074.0,ns,282
Sequential Blind Schnorr,step 4[s = 2],,,,50531456.0,ns,288
Sequential Blind Schnorr,step 4[s = 2],,,,51529728.0,ns,294
Sequential Blind Schnorr,step 4[s = 2],,,,52579910.0,ns,300
Sequential Blind Schnorr,step 4[s = 2],,,,53662065.0,ns,306
Sequential Blind Schnorr,step 4[s = 2],,,,54705356.0,ns,312
Sequential Blind Schnorr,step 4[s = 2],,,,55767990.0,ns,318
Sequential Blind Schnorr,step 4[s = 2],,,,56793412.0,ns,324
Sequential Blind Schnorr,step 4[s = 2],,,,57836204.0,ns,330
Sequential Blind Schnorr,step 4[s = 2],,,,58908018.0,ns,336
Sequential Blind Schnorr,step 4[s = 2],,,,59960940.0,ns,342
Sequential Blind Schnorr,step 4[s = 2],,,,60966573.0,ns,348
Sequential Blind Schnorr,step 4[s = 2],,,,62036086.0,ns,354
Sequential Blind Schnorr,step 4[s = 2],,,,63088019.0,ns,360
Sequential Blind Schnorr,step 4[s = 2],,,,64175151.0,ns,366
Sequential Blind Schnorr,step 4[s = 2],,,,65192735.0,ns,372
Sequential Blind Schnorr,step 4[s = 2],,,,66257637.0,ns,378
Sequential Blind Schnorr,step 4[s = 2],,,,67916753.0,ns,384
Sequential Blind Schnorr,step 4[s = 2],,,,68351363.0,ns,390
Sequential Blind Schnorr,step 4[s = 2],,,,69434326.0,ns,396
Sequential Blind Schnorr,step 4[s = 2],,,,70518330.0,ns,402
Sequential Blind Schnorr,step 4[s = 2],,,,71592043.0,ns,408
Sequential Blind Schnorr,step 4[s = 2],,,,72588325.0,ns,414
Sequential Blind Schnorr,step 4[s = 2],,,,73670398.0,ns,420
Sequential Blind Schnorr,step 4[s = 2],,,,74749581.0,ns,426
Sequential Blind Schnorr,step 4[s = 2],,,,75785424.0,ns,432
Sequential Blind Schnorr,step 4[s = 2],,,,76793566.0,ns,438
Sequential Blind Schnorr,step 4[s = 2],,,,77856119.0,ns,444
Sequential Blind Schnorr,step 4[s = 2],,,,78893701.0,ns,450
Sequential Blind Schnorr,step 4[s = 2],,,,79966015.0,ns,456
Sequential Blind Schnorr,step 4[s = 2],,,,81007627.0,ns,462
Sequential Blind Schnorr,step 4[s = 2],,,,82051029.0,ns,468
Sequential Blind Schnorr,step 4[s = 2],,,,83137374.0,ns,474
Sequential Blind Schnorr,step 4[s = 2],,,,84221627.0,ns,480
Sequential Blind Schnorr,step 4[s = 2],,,,85295190.0,ns,486
Sequential Blind Schnorr,step 4[s = 2],,,,86309403.0,ns,492
Sequential Blind Schnorr,step 4[s = 2],,,,87312674.0,ns,498
Sequential Blind Schnorr,step 4[s = 2],,,,88358086.0,ns,504
Sequential Blind Schnorr,step 4[s = 2],,,,89447631.0,ns,510
Sequential Blind Schnorr,step 4[s = 2],,,,90504553.0,ns,516
Sequential Blind Schnorr,step 4[s = 2],,,,91554116.0,ns,522
Sequential Blind Schnorr,step 4[s = 2],,,,92547977.0,ns,528
Sequential Blind Schnorr,step 4[s = 2],,,,93660122.0,ns,534
Sequential Blind Schnorr,step 4[s = 2],,,,94683364.0,ns,540
Sequential Blind Schnorr,step 4[s = 2],,,,95746277.0,ns,546
Sequential Blind Schnorr,step 4[s = 2],,,,96809960.0,ns,552
Sequential Blind Schnorr,step 4[s = 2],,,,97888713.0,ns,558
Sequential Blind Schnorr,step 4[s = 2],,,,98898676.0,ns,564
Sequential Blind Schnorr,step 4[s = 2],,,,99938178.0,ns,570
Sequential Blind Schnorr,step 4[s = 2],,,,101028701.0,ns,576
Sequential Blind Schnorr,step 4[s = 2],,,,102044084.0,ns,582
Sequential Blind Schnorr,step 4[s = 2],,,,103071115.0,ns,588
Sequential Blind Schnorr,step 4[s = 2],,,,104122929.0,ns,594
Sequential Blind Schnorr,step 4[s = 2],,,,105163121.0,ns,600
