group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Parallel Abe,step 1[s = 2],,,,4022787.0,ns,18
Parallel Abe,step 1[s = 2],,,,8090694.0,ns,36
Parallel Abe,step 1[s = 2],,,,11999159.0,ns,54
Parallel Abe,step 1[s = 2],,,,16085347.0,ns,72
Parallel Abe,step 1[s = 2],,,,20178406.0,ns,90
Parallel Abe,step 1[s = 2],,,,24279133.0,ns,108
Parallel Abe,step 1[s = 2],,,,28336441.0,ns,126
Parallel Abe,step 1[s = 2],,,,32004071.0,ns,144
Parallel Abe,step 1[s = 2],,,,36272072.0,ns,162
Parallel Abe,step 1[s = 2],,,,40193607.0,ns,180
Parallel Abe,step 1[s = 2],,,,44207034.0,ns,198
Parallel Abe,step 1[s = 2],,,,48087097.0,ns,216
Parallel Abe,step 1[s = 2],,,,52441122.0,ns,234
Parallel Abe,step 1[s = 2],,,,56353935.0,ns,252
Parallel Abe,step 1[s = 2],,,,60291691.0,ns,270
Parallel Abe,step 1[s = 2],,,,64610684.0,ns,288
Parallel Abe,step 1[s = 2],,,,68647091.0,ns,306
Parallel Abe,step 1[s = 2],,,,72705738.0,ns,324
Parallel Abe,step 1[s = 2],,,,76735215.0,ns,342
Parallel Abe,step 1[s = 2],,,,80395015.0,ns,360
Parallel Abe,step 1[s = 2],,,,84221377.0,ns,378
Parallel Abe,step 1[s = 2],,,,88657952.0,ns,396
Parallel Abe,step 1[s = 2],,,,93068158.0,ns,414
Parallel Abe,step 1[s = 2],,,,96906970.0,ns,432
Parallel Abe,step 1[s = 2],,,,100914378.0,ns,450
Parallel Abe,step 1[s = 2],,,,104892053.0,ns,468
Parallel Abe,step 1[s = 2],,,,108874608.0,ns,486
Parallel Abe,step 1[s = 2],,,,112434816.0,ns,504
Parallel Abe,step 1[s = 2],,,,116491383.0,ns,522
Parallel Abe,step 1[s = 2],,,,120868957.0,ns,540
Parallel Abe,step 1[s = 2],,,,125575739.0,ns,558
Parallel Abe,step 1[s = 2],,,,129526195.0,ns,576
Parallel Abe,step 1[s = 2],,,,133590552.0,ns,594
Parallel Abe,step 1[s = 2],,,,137544707.0,ns,612
Parallel Abe,step 1[s = 2],,,,141318729.0,ns,630
Parallel Abe,step 1[s = 2],,,,145517429.0,ns,648
Parallel Abe,step 1[s = 2],,,,150021946.0,ns,666
Parallel Abe,step 1[s = 2],,,,153291157.0,ns,684
Parallel Abe,step 1[s = 2],,,,157581910.0,ns,702
Parallel Abe,step 1[s = 2],,,,161576546.0,ns,720
Parallel Abe,step 1[s = 2],,,,164926267.0,ns,738
Parallel Abe,step 1[s = 2],,,,169524428.0,ns,756
Parallel Abe,step 1[s = 2],,,,173297448.0,ns,774
Parallel Abe,step 1[s = 2],,,,177187842.0,ns,792
Parallel Abe,step 1[s = 2],,,,182150921.0,ns,810
Parallel Abe,step 1[s = 2],,,,185795047.0,ns,828
Parallel Abe,step 1[s = 2],,,,189546770.0,ns,846
Parallel Abe,step 1[s = 2],,,,194075326.0,ns,864
Parallel Abe,step 1[s = 2],,,,198600734.0,ns,882
Parallel Abe,step 1[s = 2],,,,202504480.0,ns,900
Parallel Abe,step 1[s = 2],,,,206727458.0,ns,918
Parallel Abe,step 1[s = 2],,,,214111900.0,ns,936
Parallel Abe,step 1[s = 2],,,,217520322.0,ns,954
Parallel Abe,step 1[s = 2],,,,218937124.0,ns,972
Parallel Abe,step 1[s = 2],,,,221741983.0,ns,990
Parallel Abe,step 1[s = 2],,,,226021426.0,ns,1008
Parallel Abe,step 1[s = 2],,,,229541392.0,ns,1026
Parallel Abe,step 1[s = 2],,,,232883314.0,ns,1044
Parallel Abe,step 1[s = 2],,,,236859200.0,ns,1062
Parallel Abe,step 1[s = 2],,,,241201553.0,ns,1080
Parallel Abe,step 1[s = 2],,,,246397596.0,ns,1098
Parallel Abe,step 1[s = 2],,,,250262749.0,ns,1116
Parallel Abe,step 1[s = 2],,,,256116965.0,ns,1134
Parallel Abe,step 1[s = 2],,,,258937096.0,ns,1152
Parallel Abe,step 1[s = 2],,,,261125473.0,ns,1170
Parallel Abe,step 1[s = 2],,,,266401527.0,ns,1188
Parallel Abe,step 1[s = 2],,,,270017785.0,ns,1206
Parallel Abe,step 1[s = 2],,,,273861398.0,ns,1224
Parallel Abe,step 1[s = 2],,,,278474028.0,ns,1242
Parallel Abe,step 1[s = 2],,,,282334350.0,ns,1260
Parallel Abe,step 1[s = 2],,,,286236386.0,ns,1278
Parallel Abe,step 1[s = 2],,,,290874974.0,ns,1296
Parallel Abe,step 1[s = 2],,,,293523363.0,ns,1314
Parallel Abe,step 1[s = 2],,,,297531139.0,ns,1332
Parallel Abe,step 1[s = 2],,,,300723016.0,ns,1350
Parallel Abe,step 1[s = 2],,,,307125340.0,ns,1368
Parallel Abe,step 1[s = 2],,,,311354539.0,ns,1386
Parallel Abe,step 1[s = 2],,,,317775008.0,ns,1404
Parallel Abe,step 1[s = 2],,,,320678219.0,ns,1422
Parallel Abe,step 1[s = 2],,,,332193598.0,ns,1440
Parallel Abe,step 1[s = 2],,,,337564602.0,ns,1458
Parallel Abe,step 1[s = 2],,,,330006760.0,ns,1476
Parallel Abe,step 1[s = 2],,,,334268780.0,ns,1494
Parallel Abe,step 1[s = 2],,,,337916530.0,ns,1512
Parallel Abe,step 1[s = 2],,,,341087548.0,ns,1530
Parallel Abe,step 1[s = 2],,,,345622625.0,ns,1548
Parallel Abe,step 1[s = 2],,,,349989759.0,ns,1566
Parallel Abe,step 1[s = 2],,,,354813281.0,ns,1584
Parallel Abe,step 1[s = 2],,,,359410001.0,ns,1602
Parallel Abe,step 1[s = 2],,,,363612311.0,ns,1620
Parallel Abe,step 1[s = 2],,,,368364383.0,ns,1638
Parallel Abe,step 1[s = 2],,,,372016481.0,ns,1656
Parallel Abe,step 1[s = 2],,,,375088586.0,ns,1674
Parallel Abe,step 1[s = 2],,,,379651615.0,ns,1692
Parallel Abe,step 1[s = 2],,,,384578522.0,ns,1710
Parallel Abe,step 1[s = 2],,,,388623047.0,ns,1728
Parallel Abe,step 1[s = 2],,,,392740506.0,ns,1746
Parallel Abe,step 1[s = 2],,,,396144658.0,ns,1764
Parallel Abe,step 1[s = 2],,,,400938322.0,ns,1782
Parallel Abe,step 1[s = 2],,,,405548520.0,ns,1800
