group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Parallel Abe,step 4[s = 16],,,,4160288.0,ns,7
Parallel Abe,step 4[s = 16],,,,8109053.0,ns,14
Parallel Abe,step 4[s = 16],,,,12441886.0,ns,21
Parallel Abe,step 4[s = 16],,,,16558553.0,ns,28
Parallel Abe,step 4[s = 16],,,,20807464.0,ns,35
Parallel Abe,step 4[s = 16],,,,24702328.0,ns,42
Parallel Abe,step 4[s = 16],,,,28565939.0,ns,49
Parallel Abe,step 4[s = 16],,,,32996463.0,ns,56
Parallel Abe,step 4[s = 16],,,,37336237.0,ns,63
Parallel Abe,step 4[s = 16],,,,41028455.0,ns,70
Parallel Abe,step 4[s = 16],,,,45060762.0,ns,77
Parallel Abe,step 4[s = 16],,,,49454295.0,ns,84
Parallel Abe,step 4[s = 16],,,,53509651.0,ns,91
Parallel Abe,step 4[s = 16],,,,57737453.0,ns,98
Parallel Abe,step 4[s = 16],,,,61637505.0,ns,105
Parallel Abe,step 4[s = 16],,,,66020708.0,ns,112
Parallel Abe,step 4[s = 16],,,,69946942.0,ns,119
Parallel Abe,step 4[s = 16],,,,73950018.0,ns,126
Parallel Abe,step 4[s = 16],,,,78413763.0,ns,133
Parallel Abe,step 4[s = 16],,,,82088291.0,ns,140
Parallel Abe,step 4[s = 16],,,,86332252.0,ns,147
Parallel Abe,step 4[s = 16],,,,90206574.0,ns,154
Parallel Abe,step 4[s = 16],,,,94708651.0,ns,161
Parallel Abe,step 4[s = 16],,,,99000742.0,ns,168
Parallel Abe,step 4[s = 16],,,,103032328.0,ns,175
Parallel Abe,step 4[s = 16],,,,108227127.0,ns,182
Parallel Abe,step 4[s = 16],,,,111294471.0,ns,189
Parallel Abe,step 4[s = 16],,,,115229926.0,ns,196
Parallel Abe,step 4[s = 16],,,,119864715.0,ns,203
Parallel Abe,step 4[s = 16],,,,123632497.0,ns,210
Parallel Abe,step 4[s = 16],,,,128263378.0,ns,217
Parallel Abe,step 4[s = 16],,,,131589999.0,ns,224
Parallel Abe,step 4[s = 16],,,,136483814.0,ns,231
Parallel Abe,step 4[s = 16],,,,139515590.0,ns,238
Parallel Abe,step 4[s = 16],,,,143599398.0,ns,245
Parallel Abe,step 4[s = 16],,,,148153285.0,ns,252
Parallel Abe,step 4[s = 16],,,,152741046.0,ns,259
Parallel Abe,step 4[s = 16],,,,157041868.0,ns,266
Parallel Abe,step 4[s = 16],,,,161382231.0,ns,273
Parallel Abe,step 4[s = 16],,,,166661626.0,ns,280
Parallel Abe,step 4[s = 16],,,,171179473.0,ns,287
Parallel Abe,step 4[s = 16],,,,173993643.0,ns,294
Parallel Abe,step 4[s = 16],,,,177376246.0,ns,301
Parallel Abe,step 4[s = 16],,,,181667959.0,ns,308
Parallel Abe,step 4[s = 16],,,,185171685.0,ns,315
Parallel Abe,step 4[s = 16],,,,188985397.0,ns,322
Parallel Abe,step 4[s = 16],,,,193567276.0,ns,329
Parallel Abe,step 4[s = 16],,,,197801497.0,ns,336
Parallel Abe,step 4[s = 16],,,,202275003.0,ns,343
Parallel Abe,step 4[s = 16],,,,205993614.0,ns,350
Parallel Abe,step 4[s = 16],,,,209930899.0,ns,357
Parallel Abe,step 4[s = 16],,,,214937767.0,ns,364
Parallel Abe,step 4[s = 16],,,,217879571.0,ns,371
Parallel Abe,step 4[s = 16],,,,223058262.0,ns,378
Parallel Abe,step 4[s = 16],,,,226445705.0,ns,385
Parallel Abe,step 4[s = 16],,,,230204516.0,ns,392
Parallel Abe,step 4[s = 16],,,,235110532.0,ns,399
Parallel Abe,step 4[s = 16],,,,240178651.0,ns,406
Parallel Abe,step 4[s = 16],,,,244234059.0,ns,413
Parallel Abe,step 4[s = 16],,,,247074911.0,ns,420
Parallel Abe,step 4[s = 16],,,,251557386.0,ns,427
Parallel Abe,step 4[s = 16],,,,254975881.0,ns,434
Parallel Abe,step 4[s = 16],,,,260231954.0,ns,441
Parallel Abe,step 4[s = 16],,,,264118948.0,ns,448
Parallel Abe,step 4[s = 16],,,,268404700.0,ns,455
Parallel Abe,step 4[s = 16],,,,272264773.0,ns,462
Parallel Abe,step 4[s = 16],,,,276327982.0,ns,469
Parallel Abe,step 4[s = 16],,,,280650754.0,ns,476
Parallel Abe,step 4[s = 16],,,,284140030.0,ns,483
Parallel Abe,step 4[s = 16],,,,289091436.0,ns,490
Parallel Abe,step 4[s = 16],,,,293353079.0,ns,497
Parallel Abe,step 4[s = 16],,,,324097502.0,ns,504
Parallel Abe,step 4[s = 16],,,,301071695.0,ns,511
Parallel Abe,step 4[s = 16],,,,305384558.0,ns,518
Parallel Abe,step 4[s = 16],,,,308813922.0,ns,525
Parallel Abe,step 4[s = 16],,,,313471273.0,ns,532
Parallel Abe,step 4[s = 16],,,,318747725.0,ns,539
Parallel Abe,step 4[s = 16],,,,321801463.0,ns,546
Parallel Abe,step 4[s = 16],,,,326154996.0,ns,553
Parallel Abe,step 4[s = 16],,,,329695802.0,ns,560
Parallel Abe,step 4[s = 16],,,,334129769.0,ns,567
Parallel Abe,step 4[s = 16],,,,338093494.0,ns,574
Parallel Abe,step 4[s = 16],,,,342897047.0,ns,581
Parallel Abe,step 4[s = 16],,,,346164417.0,ns,588
Parallel Abe,step 4[s = 16],,,,349790207.0,ns,595
Parallel Abe,step 4[s = 16],,,,354816914.0,ns,602
Parallel Abe,step 4[s = 16],,,,358814581.0,ns,609
Parallel Abe,step 4[s = 16],,,,362541811.0,ns,616
Parallel Abe,step 4[s = 16],,,,366266301.0,ns,623
Parallel Abe,step 4[s = 16],,,,370629886.0,ns,630
Parallel Abe,step 4[s = 16],,,,374729964.0,ns,637
Parallel Abe,step 4[s = 16],,,,380040449.0,ns,644
Parallel Abe,step 4[s = 16],,,,383126744.0,ns,651
Parallel Abe,step 4[s = 16],,,,387562301.0,ns,658
Parallel Abe,step 4[s = 16],,,,390977935.0,ns,665
Parallel Abe,step 4[s = 16],,,,397111996.0,ns,672
Parallel Abe,step 4[s = 16],,,,400006520.0,ns,679
Parallel Abe,step 4[s = 16],,,,404144299.0,ns,686
Parallel Abe,step 4[s = 16],,,,407699315.0,ns,693
Parallel Abe,step 4[s = 16],,,,411601600.0,ns,700
