group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Parallel Abe,step 2[s = 2],,,,3976975.0,ns,6
Parallel Abe,step 2[s = 2],,,,7916310.0,ns,12
Parallel Abe,step 2[s = 2],,,,11885984.0,ns,18
Parallel Abe,step 2[s = 2],,,,15833980.0,ns,24
Parallel Abe,step 2[s = 2],,,,19975679.0,ns,30
Parallel Abe,step 2[s = 2],,,,23839922.0,ns,36
Parallel Abe,step 2[s = 2],,,,27769995.0,ns,42
Parallel Abe,step 2[s = 2],,,,31708300.0,ns,48
Parallel Abe,step 2[s = 2],,,,35654005.0,ns,54
Parallel Abe,step 2[s = 2],,,,39671512.0,ns,60
Parallel Abe,step 2[s = 2],,,,43660337.0,ns,66
Parallel Abe,step 2[s = 2],,,,47581540.0,ns,72
Parallel Abe,step 2[s = 2],,,,51576787.0,ns,78
Parallel Abe,step 2[s = 2],,,,55544911.0,ns,84
Parallel Abe,step 2[s = 2],,,,59440305.0,ns,90
Parallel Abe,step 2[s = 2],,,,63488043.0,ns,96
Parallel Abe,step 2[s = 2],,,,67398915.0,ns,102
Parallel Abe,step 2[s = 2],,,,71537665.0,ns,108
Parallel Abe,step 2[s = 2],,,,75255075.0,ns,114
Parallel Abe,step 2[s = 2],,,,79263540.0,ns,120
Parallel Abe,step 2[s = 2],,,,83304408.0,ns,126
Parallel Abe,step 2[s = 2],,,,87161529.0,ns,132
Parallel Abe,step 2[s = 2],,,,91133245.0,ns,138
Parallel Abe,step 2[s = 2],,,,95203243.0,ns,144
Parallel Abe,step 2[s = 2],,,,99143667.0,ns,150
Parallel Abe,step 2[s = 2],,,,103185244.0,ns,156
Parallel Abe,step 2[s = 2],,,,107059787.0,ns,162
Parallel Abe,step 2[s = 2],,,,112494203.0,ns,168
Parallel Abe,step 2[s = 2],,,,116042750.0,ns,174
Parallel Abe,step 2[s = 2],,,,119983914.0,ns,180
Parallel Abe,step 2[s = 2],,,,124006400.0,ns,186
Parallel Abe,step 2[s = 2],,,,127857743.0,ns,192
Parallel Abe,step 2[s = 2],,,,130986150.0,ns,198
Parallel Abe,step 2[s = 2],,,,134858653.0,ns,204
Parallel Abe,step 2[s = 2],,,,139027684.0,ns,210
Parallel Abe,step 2[s = 2],,,,143370555.0,ns,216
Parallel Abe,step 2[s = 2],,,,147859262.0,ns,222
Parallel Abe,step 2[s = 2],,,,151719904.0,ns,228
Parallel Abe,step 2[s = 2],,,,155673840.0,ns,234
Parallel Abe,step 2[s = 2],,,,159149054.0,ns,240
Parallel Abe,step 2[s = 2],,,,162650269.0,ns,246
Parallel Abe,step 2[s = 2],,,,166633456.0,ns,252
Parallel Abe,step 2[s = 2],,,,170547828.0,ns,258
Parallel Abe,step 2[s = 2],,,,174556216.0,ns,264
Parallel Abe,step 2[s = 2],,,,178517979.0,ns,270
Parallel Abe,step 2[s = 2],,,,182468745.0,ns,276
