group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,8999971555.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,9485164859.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,9388919635.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,9532467863.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,8844745376.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,10114106451.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,9640661512.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,8446038635.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,9596028919.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,10041359469.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,8871872427.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,8666150735.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,10146005871.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,10677882378.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,10267258301.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,9993442455.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,8009430300.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,9207363692.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,8661089485.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,7691649705.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,11228138354.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,8401776418.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,9373247579.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,8806540685.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,9733833357.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,8140385935.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,8915282181.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,10115806943.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,9928776664.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,8872703607.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,8727252380.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,9523777456.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,8827083400.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,8228315385.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,9017867545.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,9489304001.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,10009227192.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,7748244236.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,9328910063.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,8678882573.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,8821315186.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,9471999802.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,7890645830.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,8983786987.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,8661336724.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,9406180926.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,10416849367.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,8357519890.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,9848860593.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,9263276820.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,9555871975.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,8185283839.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,9098493259.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,7800237351.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,11483047913.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,8708471836.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,10244460911.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,8576491003.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,7945445686.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,10720283278.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,9203561792.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,8931547728.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,8597643587.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,7686964794.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,9903397266.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,10241736045.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,8671608215.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,7469744417.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,9309160411.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,8826254177.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,10592379520.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,10172426704.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,8406194405.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,9292156102.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,8503024964.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,9160126782.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,8878931112.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,9790838526.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,10177406190.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,7704612447.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,9906874822.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,9729966299.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,9030176624.0,ns,1
Sequential Blind Schnorr,1-core server handling 100 clients at 90ms EIAT,,,,9598399352.0,ns,1
