group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Sequential Blind Schnorr,step 1[s = 32],,,,1091823.0,ns,2
Sequential Blind Schnorr,step 1[s = 32],,,,2192348.0,ns,4
Sequential Blind Schnorr,step 1[s = 32],,,,3285250.0,ns,6
Sequential Blind Schnorr,step 1[s = 32],,,,4371415.0,ns,8
Sequential Blind Schnorr,step 1[s = 32],,,,5491718.0,ns,10
Sequential Blind Schnorr,step 1[s = 32],,,,6605682.0,ns,12
Sequential Blind Schnorr,step 1[s = 32],,,,7689847.0,ns,14
Sequential Blind Schnorr,step 1[s = 32],,,,8774369.0,ns,16
Sequential Blind Schnorr,step 1[s = 32],,,,9844842.0,ns,18
Sequential Blind Schnorr,step 1[s = 32],,,,10983118.0,ns,20
Sequential Blind Schnorr,step 1[s = 32],,,,12053450.0,ns,22
Sequential Blind Schnorr,step 1[s = 32],,,,13140873.0,ns,24
Sequential Blind Schnorr,step 1[s = 32],,,,14234767.0,ns,26
Sequential Blind Schnorr,step 1[s = 32],,,,15363322.0,ns,28
Sequential Blind Schnorr,step 1[s = 32],,,,16404584.0,ns,30
Sequential Blind Schnorr,step 1[s = 32],,,,17499786.0,ns,32
Sequential Blind Schnorr,step 1[s = 32],,,,18611322.0,ns,34
Sequential Blind Schnorr,step 1[s = 32],,,,19716125.0,ns,36
Sequential Blind Schnorr,step 1[s = 32],,,,20793649.0,ns,38
Sequential Blind Schnorr,step 1[s = 32],,,,21907893.0,ns,40
Sequential Blind Schnorr,step 1[s = 32],,,,22968905.0,ns,42
Sequential Blind Schnorr,step 1[s = 32],,,,24118601.0,ns,44
Sequential Blind Schnorr,step 1[s = 32],,,,25191533.0,ns,46
Sequential Blind Schnorr,step 1[s = 32],,,,26300707.0,ns,48
Sequential Blind Schnorr,step 1[s = 32],,,,27377231.0,ns,50
Sequential Blind Schnorr,step 1[s = 32],,,,28486715.0,ns,52
Sequential Blind Schnorr,step 1[s = 32],,,,29563407.0,ns,54
Sequential Blind Schnorr,step 1[s = 32],,,,30687923.0,ns,56
Sequential Blind Schnorr,step 1[s = 32],,,,31774515.0,ns,58
Sequential Blind Schnorr,step 1[s = 32],,,,32834508.0,ns,60
Sequential Blind Schnorr,step 1[s = 32],,,,33979393.0,ns,62
Sequential Blind Schnorr,step 1[s = 32],,,,35031236.0,ns,64
Sequential Blind Schnorr,step 1[s = 32],,,,36148490.0,ns,66
Sequential Blind Schnorr,step 1[s = 32],,,,37255033.0,ns,68
Sequential Blind Schnorr,step 1[s = 32],,,,38312407.0,ns,70
Sequential Blind Schnorr,step 1[s = 32],,,,39431530.0,ns,72
Sequential Blind Schnorr,step 1[s = 32],,,,40512325.0,ns,74
Sequential Blind Schnorr,step 1[s = 32],,,,41623208.0,ns,76
Sequential Blind Schnorr,step 1[s = 32],,,,42705511.0,ns,78
Sequential Blind Schnorr,step 1[s = 32],,,,43813045.0,ns,80
Sequential Blind Schnorr,step 1[s = 32],,,,44892048.0,ns,82
Sequential Blind Schnorr,step 1[s = 32],,,,45979092.0,ns,84
Sequential Blind Schnorr,step 1[s = 32],,,,47124987.0,ns,86
Sequential Blind Schnorr,step 1[s = 32],,,,48185299.0,ns,88
Sequential Blind Schnorr,step 1[s = 32],,,,49255803.0,ns,90
Sequential Blind Schnorr,step 1[s = 32],,,,50413068.0,ns,92
Sequential Blind Schnorr,step 1[s = 32],,,,51495740.0,ns,94
Sequential Blind Schnorr,step 1[s = 32],,,,52565445.0,ns,96
Sequential Blind Schnorr,step 1[s = 32],,,,53679278.0,ns,98
Sequential Blind Schnorr,step 1[s = 32],,,,54740091.0,ns,100
Sequential Blind Schnorr,step 1[s = 32],,,,55880765.0,ns,102
Sequential Blind Schnorr,step 1[s = 32],,,,56923468.0,ns,104
Sequential Blind Schnorr,step 1[s = 32],,,,58063963.0,ns,106
Sequential Blind Schnorr,step 1[s = 32],,,,59111215.0,ns,108
Sequential Blind Schnorr,step 1[s = 32],,,,60253849.0,ns,110
Sequential Blind Schnorr,step 1[s = 32],,,,61314564.0,ns,112
Sequential Blind Schnorr,step 1[s = 32],,,,62498488.0,ns,114
Sequential Blind Schnorr,step 1[s = 32],,,,63519520.0,ns,116
Sequential Blind Schnorr,step 1[s = 32],,,,64584543.0,ns,118
Sequential Blind Schnorr,step 1[s = 32],,,,65760088.0,ns,120
Sequential Blind Schnorr,step 1[s = 32],,,,66818582.0,ns,122
Sequential Blind Schnorr,step 1[s = 32],,,,67812423.0,ns,124
Sequential Blind Schnorr,step 1[s = 32],,,,69020880.0,ns,126
Sequential Blind Schnorr,step 1[s = 32],,,,70102202.0,ns,128
Sequential Blind Schnorr,step 1[s = 32],,,,71158555.0,ns,130
Sequential Blind Schnorr,step 1[s = 32],,,,72262468.0,ns,132
Sequential Blind Schnorr,step 1[s = 32],,,,73398244.0,ns,134
Sequential Blind Schnorr,step 1[s = 32],,,,74475547.0,ns,136
Sequential Blind Schnorr,step 1[s = 32],,,,75549610.0,ns,138
Sequential Blind Schnorr,step 1[s = 32],,,,76649583.0,ns,140
Sequential Blind Schnorr,step 1[s = 32],,,,77729547.0,ns,142
Sequential Blind Schnorr,step 1[s = 32],,,,78874782.0,ns,144
Sequential Blind Schnorr,step 1[s = 32],,,,79974355.0,ns,146
Sequential Blind Schnorr,step 1[s = 32],,,,81050928.0,ns,148
Sequential Blind Schnorr,step 1[s = 32],,,,82110112.0,ns,150
Sequential Blind Schnorr,step 1[s = 32],,,,83248556.0,ns,152
Sequential Blind Schnorr,step 1[s = 32],,,,84308599.0,ns,154
Sequential Blind Schnorr,step 1[s = 32],,,,85449503.0,ns,156
Sequential Blind Schnorr,step 1[s = 32],,,,86509716.0,ns,158
Sequential Blind Schnorr,step 1[s = 32],,,,87584919.0,ns,160
Sequential Blind Schnorr,step 1[s = 32],,,,88727844.0,ns,162
Sequential Blind Schnorr,step 1[s = 32],,,,89790188.0,ns,164
Sequential Blind Schnorr,step 1[s = 32],,,,90842510.0,ns,166
Sequential Blind Schnorr,step 1[s = 32],,,,91932283.0,ns,168
Sequential Blind Schnorr,step 1[s = 32],,,,93034127.0,ns,170
Sequential Blind Schnorr,step 1[s = 32],,,,94176662.0,ns,172
Sequential Blind Schnorr,step 1[s = 32],,,,95332006.0,ns,174
Sequential Blind Schnorr,step 1[s = 32],,,,96383189.0,ns,176
Sequential Blind Schnorr,step 1[s = 32],,,,97507014.0,ns,178
Sequential Blind Schnorr,step 1[s = 32],,,,98603827.0,ns,180
Sequential Blind Schnorr,step 1[s = 32],,,,99619229.0,ns,182
Sequential Blind Schnorr,step 1[s = 32],,,,100772654.0,ns,184
Sequential Blind Schnorr,step 1[s = 32],,,,101857968.0,ns,186
Sequential Blind Schnorr,step 1[s = 32],,,,102927850.0,ns,188
Sequential Blind Schnorr,step 1[s = 32],,,,104044144.0,ns,190
