group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Sequential Blind Schnorr,step 3[s = 2],,,,1007621.0,ns,2590
Sequential Blind Schnorr,step 3[s = 2],,,,2019984.0,ns,5180
Sequential Blind Schnorr,step 3[s = 2],,,,3009746.0,ns,7770
Sequential Blind Schnorr,step 3[s = 2],,,,4010247.0,ns,10360
Sequential Blind Schnorr,step 3[s = 2],,,,5028928.0,ns,12950
Sequential Blind Schnorr,step 3[s = 2],,,,6029971.0,ns,15540
Sequential Blind Schnorr,step 3[s = 2],,,,7025263.0,ns,18130
Sequential Blind Schnorr,step 3[s = 2],,,,7966503.0,ns,20720
Sequential Blind Schnorr,step 3[s = 2],,,,8925033.0,ns,23310
Sequential Blind Schnorr,step 3[s = 2],,,,9897095.0,ns,25900
Sequential Blind Schnorr,step 3[s = 2],,,,10920836.0,ns,28490
Sequential Blind Schnorr,step 3[s = 2],,,,11892129.0,ns,31080
Sequential Blind Schnorr,step 3[s = 2],,,,12863449.0,ns,33670
Sequential Blind Schnorr,step 3[s = 2],,,,13873821.0,ns,36260
Sequential Blind Schnorr,step 3[s = 2],,,,14867662.0,ns,38850
Sequential Blind Schnorr,step 3[s = 2],,,,15871835.0,ns,41440
Sequential Blind Schnorr,step 3[s = 2],,,,16870926.0,ns,44030
Sequential Blind Schnorr,step 3[s = 2],,,,17813636.0,ns,46620
Sequential Blind Schnorr,step 3[s = 2],,,,18838319.0,ns,49210
Sequential Blind Schnorr,step 3[s = 2],,,,19818129.0,ns,51800
Sequential Blind Schnorr,step 3[s = 2],,,,20822262.0,ns,54390
Sequential Blind Schnorr,step 3[s = 2],,,,21813794.0,ns,56980
Sequential Blind Schnorr,step 3[s = 2],,,,22741422.0,ns,59570
Sequential Blind Schnorr,step 3[s = 2],,,,23726686.0,ns,62160
Sequential Blind Schnorr,step 3[s = 2],,,,24741696.0,ns,64750
Sequential Blind Schnorr,step 3[s = 2],,,,25721308.0,ns,67340
Sequential Blind Schnorr,step 3[s = 2],,,,26723370.0,ns,69930
Sequential Blind Schnorr,step 3[s = 2],,,,27683680.0,ns,72520
Sequential Blind Schnorr,step 3[s = 2],,,,28694833.0,ns,75110
Sequential Blind Schnorr,step 3[s = 2],,,,29737565.0,ns,77700
Sequential Blind Schnorr,step 3[s = 2],,,,30688036.0,ns,80290
