group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Sequential Blind Schnorr,step 2[s = 16],,,,1433901.0,ns,1
Sequential Blind Schnorr,step 2[s = 16],,,,2827451.0,ns,2
Sequential Blind Schnorr,step 2[s = 16],,,,4241752.0,ns,3
Sequential Blind Schnorr,step 2[s = 16],,,,5671002.0,ns,4
Sequential Blind Schnorr,step 2[s = 16],,,,7084153.0,ns,5
Sequential Blind Schnorr,step 2[s = 16],,,,8488713.0,ns,6
Sequential Blind Schnorr,step 2[s = 16],,,,9907284.0,ns,7
Sequential Blind Schnorr,step 2[s = 16],,,,11327214.0,ns,8
Sequential Blind Schnorr,step 2[s = 16],,,,12735435.0,ns,9
Sequential Blind Schnorr,step 2[s = 16],,,,14151015.0,ns,10
Sequential Blind Schnorr,step 2[s = 16],,,,15586316.0,ns,11
Sequential Blind Schnorr,step 2[s = 16],,,,16984857.0,ns,12
Sequential Blind Schnorr,step 2[s = 16],,,,18396817.0,ns,13
Sequential Blind Schnorr,step 2[s = 16],,,,19826817.0,ns,14
Sequential Blind Schnorr,step 2[s = 16],,,,21232388.0,ns,15
Sequential Blind Schnorr,step 2[s = 16],,,,22647549.0,ns,16
Sequential Blind Schnorr,step 2[s = 16],,,,24061829.0,ns,17
Sequential Blind Schnorr,step 2[s = 16],,,,25490631.0,ns,18
Sequential Blind Schnorr,step 2[s = 16],,,,26895450.0,ns,19
Sequential Blind Schnorr,step 2[s = 16],,,,28301340.0,ns,20
Sequential Blind Schnorr,step 2[s = 16],,,,29711241.0,ns,21
Sequential Blind Schnorr,step 2[s = 16],,,,31144642.0,ns,22
Sequential Blind Schnorr,step 2[s = 16],,,,32562352.0,ns,23
Sequential Blind Schnorr,step 2[s = 16],,,,33952223.0,ns,24
Sequential Blind Schnorr,step 2[s = 16],,,,35399834.0,ns,25
Sequential Blind Schnorr,step 2[s = 16],,,,36803374.0,ns,26
Sequential Blind Schnorr,step 2[s = 16],,,,38216944.0,ns,27
Sequential Blind Schnorr,step 2[s = 16],,,,39646245.0,ns,28
Sequential Blind Schnorr,step 2[s = 16],,,,41038396.0,ns,29
Sequential Blind Schnorr,step 2[s = 16],,,,42444165.0,ns,30
Sequential Blind Schnorr,step 2[s = 16],,,,43890437.0,ns,31
Sequential Blind Schnorr,step 2[s = 16],,,,45292937.0,ns,32
Sequential Blind Schnorr,step 2[s = 16],,,,46713128.0,ns,33
Sequential Blind Schnorr,step 2[s = 16],,,,48126438.0,ns,34
Sequential Blind Schnorr,step 2[s = 16],,,,49537289.0,ns,35
Sequential Blind Schnorr,step 2[s = 16],,,,50968959.0,ns,36
Sequential Blind Schnorr,step 2[s = 16],,,,52375880.0,ns,37
Sequential Blind Schnorr,step 2[s = 16],,,,53785841.0,ns,38
Sequential Blind Schnorr,step 2[s = 16],,,,55200671.0,ns,39
Sequential Blind Schnorr,step 2[s = 16],,,,56586760.0,ns,40
Sequential Blind Schnorr,step 2[s = 16],,,,58042942.0,ns,41
Sequential Blind Schnorr,step 2[s = 16],,,,59440103.0,ns,42
Sequential Blind Schnorr,step 2[s = 16],,,,60849402.0,ns,43
Sequential Blind Schnorr,step 2[s = 16],,,,62300375.0,ns,44
Sequential Blind Schnorr,step 2[s = 16],,,,63688853.0,ns,45
Sequential Blind Schnorr,step 2[s = 16],,,,65123396.0,ns,46
Sequential Blind Schnorr,step 2[s = 16],,,,66519974.0,ns,47
Sequential Blind Schnorr,step 2[s = 16],,,,67960847.0,ns,48
Sequential Blind Schnorr,step 2[s = 16],,,,69357505.0,ns,49
Sequential Blind Schnorr,step 2[s = 16],,,,70762587.0,ns,50
Sequential Blind Schnorr,step 2[s = 16],,,,72166107.0,ns,51
Sequential Blind Schnorr,step 2[s = 16],,,,73581307.0,ns,52
Sequential Blind Schnorr,step 2[s = 16],,,,75013919.0,ns,53
Sequential Blind Schnorr,step 2[s = 16],,,,76423028.0,ns,54
Sequential Blind Schnorr,step 2[s = 16],,,,77862660.0,ns,55
Sequential Blind Schnorr,step 2[s = 16],,,,79284651.0,ns,56
Sequential Blind Schnorr,step 2[s = 16],,,,80662349.0,ns,57
Sequential Blind Schnorr,step 2[s = 16],,,,82109022.0,ns,58
Sequential Blind Schnorr,step 2[s = 16],,,,83512041.0,ns,59
Sequential Blind Schnorr,step 2[s = 16],,,,84907883.0,ns,60
Sequential Blind Schnorr,step 2[s = 16],,,,86314871.0,ns,61
Sequential Blind Schnorr,step 2[s = 16],,,,87767474.0,ns,62
Sequential Blind Schnorr,step 2[s = 16],,,,89160033.0,ns,63
Sequential Blind Schnorr,step 2[s = 16],,,,90585174.0,ns,64
