group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Parallel Abe,step 1[s = 16],,,,3778671.0,ns,10
Parallel Abe,step 1[s = 16],,,,7502603.0,ns,20
Parallel Abe,step 1[s = 16],,,,11543561.0,ns,30
Parallel Abe,step 1[s = 16],,,,15502596.0,ns,40
Parallel Abe,step 1[s = 16],,,,19311069.0,ns,50
Parallel Abe,step 1[s = 16],,,,22755284.0,ns,60
Parallel Abe,step 1[s = 16],,,,26997405.0,ns,70
Parallel Abe,step 1[s = 16],,,,44003014.0,ns,80
Parallel Abe,step 1[s = 16],,,,47578412.0,ns,90
Parallel Abe,step 1[s = 16],,,,44465415.0,ns,100
Parallel Abe,step 1[s = 16],,,,42783508.0,ns,110
Parallel Abe,step 1[s = 16],,,,45566368.0,ns,120
Parallel Abe,step 1[s = 16],,,,49200518.0,ns,130
Parallel Abe,step 1[s = 16],,,,53086302.0,ns,140
Parallel Abe,step 1[s = 16],,,,58093870.0,ns,150
Parallel Abe,step 1[s = 16],,,,60834149.0,ns,160
Parallel Abe,step 1[s = 16],,,,64915598.0,ns,170
Parallel Abe,step 1[s = 16],,,,68746911.0,ns,180
Parallel Abe,step 1[s = 16],,,,72082004.0,ns,190
Parallel Abe,step 1[s = 16],,,,75780854.0,ns,200
Parallel Abe,step 1[s = 16],,,,79988635.0,ns,210
Parallel Abe,step 1[s = 16],,,,83879420.0,ns,220
Parallel Abe,step 1[s = 16],,,,87340185.0,ns,230
Parallel Abe,step 1[s = 16],,,,113072262.0,ns,240
Parallel Abe,step 1[s = 16],,,,95361299.0,ns,250
Parallel Abe,step 1[s = 16],,,,98966526.0,ns,260
Parallel Abe,step 1[s = 16],,,,104450626.0,ns,270
Parallel Abe,step 1[s = 16],,,,106938230.0,ns,280
Parallel Abe,step 1[s = 16],,,,110343314.0,ns,290
Parallel Abe,step 1[s = 16],,,,115051525.0,ns,300
Parallel Abe,step 1[s = 16],,,,118012510.0,ns,310
Parallel Abe,step 1[s = 16],,,,121987806.0,ns,320
Parallel Abe,step 1[s = 16],,,,125902852.0,ns,330
Parallel Abe,step 1[s = 16],,,,129647522.0,ns,340
Parallel Abe,step 1[s = 16],,,,134972257.0,ns,350
Parallel Abe,step 1[s = 16],,,,137255988.0,ns,360
Parallel Abe,step 1[s = 16],,,,141483119.0,ns,370
Parallel Abe,step 1[s = 16],,,,144669939.0,ns,380
Parallel Abe,step 1[s = 16],,,,148664724.0,ns,390
Parallel Abe,step 1[s = 16],,,,153426269.0,ns,400
Parallel Abe,step 1[s = 16],,,,159466399.0,ns,410
Parallel Abe,step 1[s = 16],,,,166613584.0,ns,420
Parallel Abe,step 1[s = 16],,,,171560751.0,ns,430
Parallel Abe,step 1[s = 16],,,,171438470.0,ns,440
Parallel Abe,step 1[s = 16],,,,172046222.0,ns,450
Parallel Abe,step 1[s = 16],,,,177237194.0,ns,460
Parallel Abe,step 1[s = 16],,,,202339599.0,ns,470
Parallel Abe,step 1[s = 16],,,,252760153.0,ns,480
Parallel Abe,step 1[s = 16],,,,257775182.0,ns,490
Parallel Abe,step 1[s = 16],,,,264727012.0,ns,500
Parallel Abe,step 1[s = 16],,,,270544899.0,ns,510
Parallel Abe,step 1[s = 16],,,,216266911.0,ns,520
Parallel Abe,step 1[s = 16],,,,203969245.0,ns,530
Parallel Abe,step 1[s = 16],,,,208714637.0,ns,540
Parallel Abe,step 1[s = 16],,,,210290492.0,ns,550
Parallel Abe,step 1[s = 16],,,,213321347.0,ns,560
Parallel Abe,step 1[s = 16],,,,217895537.0,ns,570
Parallel Abe,step 1[s = 16],,,,221427623.0,ns,580
Parallel Abe,step 1[s = 16],,,,226220908.0,ns,590
Parallel Abe,step 1[s = 16],,,,229944548.0,ns,600
Parallel Abe,step 1[s = 16],,,,233812361.0,ns,610
Parallel Abe,step 1[s = 16],,,,237892681.0,ns,620
Parallel Abe,step 1[s = 16],,,,242058701.0,ns,630
Parallel Abe,step 1[s = 16],,,,243656075.0,ns,640
Parallel Abe,step 1[s = 16],,,,248695305.0,ns,650
Parallel Abe,step 1[s = 16],,,,250893492.0,ns,660
Parallel Abe,step 1[s = 16],,,,257175439.0,ns,670
Parallel Abe,step 1[s = 16],,,,259442697.0,ns,680
Parallel Abe,step 1[s = 16],,,,263873975.0,ns,690
Parallel Abe,step 1[s = 16],,,,267761818.0,ns,700
Parallel Abe,step 1[s = 16],,,,297457193.0,ns,710
Parallel Abe,step 1[s = 16],,,,292795231.0,ns,720
Parallel Abe,step 1[s = 16],,,,279832260.0,ns,730
Parallel Abe,step 1[s = 16],,,,285010533.0,ns,740
Parallel Abe,step 1[s = 16],,,,288191211.0,ns,750
Parallel Abe,step 1[s = 16],,,,289858168.0,ns,760
Parallel Abe,step 1[s = 16],,,,294478208.0,ns,770
Parallel Abe,step 1[s = 16],,,,297413471.0,ns,780
