group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Parallel Abe,step 4[s = 8],,,,4557887.0,ns,8
Parallel Abe,step 4[s = 8],,,,8928179.0,ns,16
Parallel Abe,step 4[s = 8],,,,13333103.0,ns,24
Parallel Abe,step 4[s = 8],,,,17602983.0,ns,32
Parallel Abe,step 4[s = 8],,,,21883185.0,ns,40
Parallel Abe,step 4[s = 8],,,,26335749.0,ns,48
Parallel Abe,step 4[s = 8],,,,30777593.0,ns,56
Parallel Abe,step 4[s = 8],,,,35075524.0,ns,64
Parallel Abe,step 4[s = 8],,,,39501397.0,ns,72
Parallel Abe,step 4[s = 8],,,,43996074.0,ns,80
Parallel Abe,step 4[s = 8],,,,48162962.0,ns,88
Parallel Abe,step 4[s = 8],,,,53038295.0,ns,96
Parallel Abe,step 4[s = 8],,,,56724143.0,ns,104
Parallel Abe,step 4[s = 8],,,,61920044.0,ns,112
Parallel Abe,step 4[s = 8],,,,66230425.0,ns,120
Parallel Abe,step 4[s = 8],,,,70470396.0,ns,128
Parallel Abe,step 4[s = 8],,,,74434719.0,ns,136
Parallel Abe,step 4[s = 8],,,,79527296.0,ns,144
Parallel Abe,step 4[s = 8],,,,82894760.0,ns,152
Parallel Abe,step 4[s = 8],,,,86540935.0,ns,160
Parallel Abe,step 4[s = 8],,,,90839757.0,ns,168
Parallel Abe,step 4[s = 8],,,,95909095.0,ns,176
Parallel Abe,step 4[s = 8],,,,99295267.0,ns,184
Parallel Abe,step 4[s = 8],,,,103998096.0,ns,192
Parallel Abe,step 4[s = 8],,,,108057293.0,ns,200
Parallel Abe,step 4[s = 8],,,,112667220.0,ns,208
Parallel Abe,step 4[s = 8],,,,116912840.0,ns,216
Parallel Abe,step 4[s = 8],,,,121148691.0,ns,224
Parallel Abe,step 4[s = 8],,,,125682046.0,ns,232
Parallel Abe,step 4[s = 8],,,,130190772.0,ns,240
Parallel Abe,step 4[s = 8],,,,134407542.0,ns,248
Parallel Abe,step 4[s = 8],,,,138631201.0,ns,256
Parallel Abe,step 4[s = 8],,,,143321800.0,ns,264
Parallel Abe,step 4[s = 8],,,,147426038.0,ns,272
Parallel Abe,step 4[s = 8],,,,151877522.0,ns,280
Parallel Abe,step 4[s = 8],,,,156591332.0,ns,288
Parallel Abe,step 4[s = 8],,,,160810532.0,ns,296
Parallel Abe,step 4[s = 8],,,,165943181.0,ns,304
Parallel Abe,step 4[s = 8],,,,169429774.0,ns,312
Parallel Abe,step 4[s = 8],,,,173545322.0,ns,320
Parallel Abe,step 4[s = 8],,,,177817982.0,ns,328
