group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Parallel Abe,1-core server handling 100 clients at 130ms EIAT,,,,13238181908.0,ns,1
Parallel Abe,1-core server handling 100 clients at 130ms EIAT,,,,13772444584.0,ns,1
Parallel Abe,1-core server handling 100 clients at 130ms EIAT,,,,10903226611.0,ns,1
Parallel Abe,1-core server handling 100 clients at 130ms EIAT,,,,11771649084.0,ns,1
Parallel Abe,1-core server handling 100 clients at 130ms EIAT,,,,13957241164.0,ns,1
Parallel Abe,1-core server handling 100 clients at 130ms EIAT,,,,12969445781.0,ns,1
Parallel Abe,1-core server handling 100 clients at 130ms EIAT,,,,14295645580.0,ns,1
Parallel Abe,1-core server handling 100 clients at 130ms EIAT,,,,11166712728.0,ns,1
Parallel Abe,1-core server handling 100 clients at 130ms EIAT,,,,13189801938.0,ns,1
Parallel Abe,1-core server handling 100 clients at 130ms EIAT,,,,13066844310.0,ns,1
Parallel Abe,1-core server handling 100 clients at 130ms EIAT,,,,14977985630.0,ns,1
Parallel Abe,1-core server handling 100 clients at 130ms EIAT,,,,11313158662.0,ns,1
Parallel Abe,1-core server handling 100 clients at 130ms EIAT,,,,12423835915.0,ns,1
Parallel Abe,1-core server handling 100 clients at 130ms EIAT,,,,12336739725.0,ns,1
Parallel Abe,1-core server handling 100 clients at 130ms EIAT,,,,14988279794.0,ns,1
Parallel Abe,1-core server handling 100 clients at 130ms EIAT,,,,11115670676.0,ns,1
Parallel Abe,1-core server handling 100 clients at 130ms EIAT,,,,14761380627.0,ns,1
Parallel Abe,1-core server handling 100 clients at 130ms EIAT,,,,10607402802.0,ns,1
Parallel Abe,1-core server handling 100 clients at 130ms EIAT,,,,14626820808.0,ns,1
Parallel Abe,1-core server handling 100 clients at 130ms EIAT,,,,13999696673.0,ns,1
Parallel Abe,1-core server handling 100 clients at 130ms EIAT,,,,11227550336.0,ns,1
Parallel Abe,1-core server handling 100 clients at 130ms EIAT,,,,12716253720.0,ns,1
Parallel Abe,1-core server handling 100 clients at 130ms EIAT,,,,13722593670.0,ns,1
Parallel Abe,1-core server handling 100 clients at 130ms EIAT,,,,14644357117.0,ns,1
Parallel Abe,1-core server handling 100 clients at 130ms EIAT,,,,13004025834.0,ns,1
Parallel Abe,1-core server handling 100 clients at 130ms EIAT,,,,13359500391.0,ns,1
Parallel Abe,1-core server handling 100 clients at 130ms EIAT,,,,14689532740.0,ns,1
Parallel Abe,1-core server handling 100 clients at 130ms EIAT,,,,12813563036.0,ns,1
Parallel Abe,1-core server handling 100 clients at 130ms EIAT,,,,14563187703.0,ns,1
Parallel Abe,1-core server handling 100 clients at 130ms EIAT,,,,15322745767.0,ns,1
Parallel Abe,1-core server handling 100 clients at 130ms EIAT,,,,12843137539.0,ns,1
Parallel Abe,1-core server handling 100 clients at 130ms EIAT,,,,16393822761.0,ns,1
Parallel Abe,1-core server handling 100 clients at 130ms EIAT,,,,14115026134.0,ns,1
