group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Sequential Blind Schnorr,step 3[s = 8],,,,992672.0,ns,648
Sequential Blind Schnorr,step 3[s = 8],,,,1992333.0,ns,1296
Sequential Blind Schnorr,step 3[s = 8],,,,2964713.0,ns,1944
Sequential Blind Schnorr,step 3[s = 8],,,,3956865.0,ns,2592
Sequential Blind Schnorr,step 3[s = 8],,,,4963676.0,ns,3240
Sequential Blind Schnorr,step 3[s = 8],,,,5936218.0,ns,3888
Sequential Blind Schnorr,step 3[s = 8],,,,6934039.0,ns,4536
Sequential Blind Schnorr,step 3[s = 8],,,,7927199.0,ns,5184
Sequential Blind Schnorr,step 3[s = 8],,,,8913922.0,ns,5832
Sequential Blind Schnorr,step 3[s = 8],,,,9901802.0,ns,6480
Sequential Blind Schnorr,step 3[s = 8],,,,10895944.0,ns,7128
Sequential Blind Schnorr,step 3[s = 8],,,,11883505.0,ns,7776
Sequential Blind Schnorr,step 3[s = 8],,,,12877107.0,ns,8424
Sequential Blind Schnorr,step 3[s = 8],,,,13878767.0,ns,9072
Sequential Blind Schnorr,step 3[s = 8],,,,14852458.0,ns,9720
Sequential Blind Schnorr,step 3[s = 8],,,,15849621.0,ns,10368
Sequential Blind Schnorr,step 3[s = 8],,,,16841541.0,ns,11016
Sequential Blind Schnorr,step 3[s = 8],,,,17831693.0,ns,11664
Sequential Blind Schnorr,step 3[s = 8],,,,18823184.0,ns,12312
Sequential Blind Schnorr,step 3[s = 8],,,,19811564.0,ns,12960
Sequential Blind Schnorr,step 3[s = 8],,,,20802907.0,ns,13608
Sequential Blind Schnorr,step 3[s = 8],,,,21787757.0,ns,14256
Sequential Blind Schnorr,step 3[s = 8],,,,22793470.0,ns,14904
Sequential Blind Schnorr,step 3[s = 8],,,,23771559.0,ns,15552
Sequential Blind Schnorr,step 3[s = 8],,,,24772352.0,ns,16200
Sequential Blind Schnorr,step 3[s = 8],,,,25755992.0,ns,16848
Sequential Blind Schnorr,step 3[s = 8],,,,26750444.0,ns,17496
Sequential Blind Schnorr,step 3[s = 8],,,,27738026.0,ns,18144
Sequential Blind Schnorr,step 3[s = 8],,,,28727915.0,ns,18792
Sequential Blind Schnorr,step 3[s = 8],,,,29712678.0,ns,19440
Sequential Blind Schnorr,step 3[s = 8],,,,30743860.0,ns,20088
Sequential Blind Schnorr,step 3[s = 8],,,,31705600.0,ns,20736
Sequential Blind Schnorr,step 3[s = 8],,,,32689732.0,ns,21384
Sequential Blind Schnorr,step 3[s = 8],,,,33683042.0,ns,22032
Sequential Blind Schnorr,step 3[s = 8],,,,34677943.0,ns,22680
Sequential Blind Schnorr,step 3[s = 8],,,,35650566.0,ns,23328
Sequential Blind Schnorr,step 3[s = 8],,,,36659506.0,ns,23976
Sequential Blind Schnorr,step 3[s = 8],,,,37654747.0,ns,24624
Sequential Blind Schnorr,step 3[s = 8],,,,38637029.0,ns,25272
Sequential Blind Schnorr,step 3[s = 8],,,,39633390.0,ns,25920
Sequential Blind Schnorr,step 3[s = 8],,,,40613102.0,ns,26568
Sequential Blind Schnorr,step 3[s = 8],,,,41610853.0,ns,27216
Sequential Blind Schnorr,step 3[s = 8],,,,42604473.0,ns,27864
Sequential Blind Schnorr,step 3[s = 8],,,,43588325.0,ns,28512
Sequential Blind Schnorr,step 3[s = 8],,,,44595777.0,ns,29160
Sequential Blind Schnorr,step 3[s = 8],,,,45562647.0,ns,29808
Sequential Blind Schnorr,step 3[s = 8],,,,46557220.0,ns,30456
Sequential Blind Schnorr,step 3[s = 8],,,,47567140.0,ns,31104
Sequential Blind Schnorr,step 3[s = 8],,,,48543471.0,ns,31752
Sequential Blind Schnorr,step 3[s = 8],,,,49531463.0,ns,32400
Sequential Blind Schnorr,step 3[s = 8],,,,50514723.0,ns,33048
Sequential Blind Schnorr,step 3[s = 8],,,,51504326.0,ns,33696
Sequential Blind Schnorr,step 3[s = 8],,,,52499866.0,ns,34344
Sequential Blind Schnorr,step 3[s = 8],,,,53493738.0,ns,34992
Sequential Blind Schnorr,step 3[s = 8],,,,54481298.0,ns,35640
Sequential Blind Schnorr,step 3[s = 8],,,,55474211.0,ns,36288
Sequential Blind Schnorr,step 3[s = 8],,,,56466711.0,ns,36936
Sequential Blind Schnorr,step 3[s = 8],,,,57475203.0,ns,37584
Sequential Blind Schnorr,step 3[s = 8],,,,58486945.0,ns,38232
Sequential Blind Schnorr,step 3[s = 8],,,,59459535.0,ns,38880
Sequential Blind Schnorr,step 3[s = 8],,,,60428116.0,ns,39528
Sequential Blind Schnorr,step 3[s = 8],,,,61444199.0,ns,40176
Sequential Blind Schnorr,step 3[s = 8],,,,62425929.0,ns,40824
Sequential Blind Schnorr,step 3[s = 8],,,,63400301.0,ns,41472
Sequential Blind Schnorr,step 3[s = 8],,,,64399891.0,ns,42120
Sequential Blind Schnorr,step 3[s = 8],,,,65375973.0,ns,42768
Sequential Blind Schnorr,step 3[s = 8],,,,66373824.0,ns,43416
Sequential Blind Schnorr,step 3[s = 8],,,,67387155.0,ns,44064
Sequential Blind Schnorr,step 3[s = 8],,,,68407247.0,ns,44712
Sequential Blind Schnorr,step 3[s = 8],,,,69364459.0,ns,45360
Sequential Blind Schnorr,step 3[s = 8],,,,70358500.0,ns,46008
Sequential Blind Schnorr,step 3[s = 8],,,,71364870.0,ns,46656
Sequential Blind Schnorr,step 3[s = 8],,,,72323342.0,ns,47304
Sequential Blind Schnorr,step 3[s = 8],,,,73295042.0,ns,47952
Sequential Blind Schnorr,step 3[s = 8],,,,74303375.0,ns,48600
Sequential Blind Schnorr,step 3[s = 8],,,,75285835.0,ns,49248
Sequential Blind Schnorr,step 3[s = 8],,,,76283337.0,ns,49896
Sequential Blind Schnorr,step 3[s = 8],,,,77273727.0,ns,50544
Sequential Blind Schnorr,step 3[s = 8],,,,78253980.0,ns,51192
Sequential Blind Schnorr,step 3[s = 8],,,,79248330.0,ns,51840
Sequential Blind Schnorr,step 3[s = 8],,,,80258611.0,ns,52488
Sequential Blind Schnorr,step 3[s = 8],,,,81252973.0,ns,53136
Sequential Blind Schnorr,step 3[s = 8],,,,82238625.0,ns,53784
Sequential Blind Schnorr,step 3[s = 8],,,,83210645.0,ns,54432
Sequential Blind Schnorr,step 3[s = 8],,,,84196986.0,ns,55080
Sequential Blind Schnorr,step 3[s = 8],,,,85196317.0,ns,55728
Sequential Blind Schnorr,step 3[s = 8],,,,86191900.0,ns,56376
Sequential Blind Schnorr,step 3[s = 8],,,,87168850.0,ns,57024
Sequential Blind Schnorr,step 3[s = 8],,,,88209242.0,ns,57672
Sequential Blind Schnorr,step 3[s = 8],,,,89221034.0,ns,58320
Sequential Blind Schnorr,step 3[s = 8],,,,90167985.0,ns,58968
Sequential Blind Schnorr,step 3[s = 8],,,,91150646.0,ns,59616
Sequential Blind Schnorr,step 3[s = 8],,,,92185607.0,ns,60264
Sequential Blind Schnorr,step 3[s = 8],,,,93152879.0,ns,60912
Sequential Blind Schnorr,step 3[s = 8],,,,94170320.0,ns,61560
Sequential Blind Schnorr,step 3[s = 8],,,,95123691.0,ns,62208
Sequential Blind Schnorr,step 3[s = 8],,,,96084161.0,ns,62856
Sequential Blind Schnorr,step 3[s = 8],,,,97083103.0,ns,63504
Sequential Blind Schnorr,step 3[s = 8],,,,98083364.0,ns,64152
Sequential Blind Schnorr,step 3[s = 8],,,,99083196.0,ns,64800
