group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Parallel Abe,step 2[s = 16],,,,4051278.0,ns,5
Parallel Abe,step 2[s = 16],,,,8326639.0,ns,10
Parallel Abe,step 2[s = 16],,,,12325136.0,ns,15
Parallel Abe,step 2[s = 16],,,,16564367.0,ns,20
Parallel Abe,step 2[s = 16],,,,20419751.0,ns,25
Parallel Abe,step 2[s = 16],,,,24797525.0,ns,30
Parallel Abe,step 2[s = 16],,,,29201940.0,ns,35
Parallel Abe,step 2[s = 16],,,,32760407.0,ns,40
Parallel Abe,step 2[s = 16],,,,36948946.0,ns,45
Parallel Abe,step 2[s = 16],,,,41273661.0,ns,50
Parallel Abe,step 2[s = 16],,,,45590163.0,ns,55
Parallel Abe,step 2[s = 16],,,,50089842.0,ns,60
Parallel Abe,step 2[s = 16],,,,54776561.0,ns,65
Parallel Abe,step 2[s = 16],,,,57819657.0,ns,70
Parallel Abe,step 2[s = 16],,,,63112852.0,ns,75
Parallel Abe,step 2[s = 16],,,,66911543.0,ns,80
Parallel Abe,step 2[s = 16],,,,71620975.0,ns,85
Parallel Abe,step 2[s = 16],,,,75731555.0,ns,90
Parallel Abe,step 2[s = 16],,,,79431283.0,ns,95
Parallel Abe,step 2[s = 16],,,,83964341.0,ns,100
Parallel Abe,step 2[s = 16],,,,87318154.0,ns,105
Parallel Abe,step 2[s = 16],,,,91879892.0,ns,110
Parallel Abe,step 2[s = 16],,,,96427240.0,ns,115
Parallel Abe,step 2[s = 16],,,,100304464.0,ns,120
Parallel Abe,step 2[s = 16],,,,103600375.0,ns,125
Parallel Abe,step 2[s = 16],,,,107669613.0,ns,130
Parallel Abe,step 2[s = 16],,,,110876312.0,ns,135
Parallel Abe,step 2[s = 16],,,,115652434.0,ns,140
Parallel Abe,step 2[s = 16],,,,119055908.0,ns,145
Parallel Abe,step 2[s = 16],,,,123750870.0,ns,150
Parallel Abe,step 2[s = 16],,,,127340586.0,ns,155
Parallel Abe,step 2[s = 16],,,,132264684.0,ns,160
Parallel Abe,step 2[s = 16],,,,136102126.0,ns,165
Parallel Abe,step 2[s = 16],,,,140881699.0,ns,170
Parallel Abe,step 2[s = 16],,,,144685062.0,ns,175
Parallel Abe,step 2[s = 16],,,,148608726.0,ns,180
Parallel Abe,step 2[s = 16],,,,152680993.0,ns,185
Parallel Abe,step 2[s = 16],,,,156219981.0,ns,190
Parallel Abe,step 2[s = 16],,,,161525275.0,ns,195
Parallel Abe,step 2[s = 16],,,,164531669.0,ns,200
Parallel Abe,step 2[s = 16],,,,169691140.0,ns,205
Parallel Abe,step 2[s = 16],,,,172304358.0,ns,210
Parallel Abe,step 2[s = 16],,,,176693082.0,ns,215
Parallel Abe,step 2[s = 16],,,,181794511.0,ns,220
Parallel Abe,step 2[s = 16],,,,186386261.0,ns,225
Parallel Abe,step 2[s = 16],,,,189705602.0,ns,230
Parallel Abe,step 2[s = 16],,,,193875053.0,ns,235
Parallel Abe,step 2[s = 16],,,,197624704.0,ns,240
Parallel Abe,step 2[s = 16],,,,202120430.0,ns,245
Parallel Abe,step 2[s = 16],,,,205924642.0,ns,250
