group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Parallel Abe,step 4[s = 1],,,,3952364.0,ns,9
Parallel Abe,step 4[s = 1],,,,7890118.0,ns,18
Parallel Abe,step 4[s = 1],,,,11975485.0,ns,27
Parallel Abe,step 4[s = 1],,,,15806678.0,ns,36
Parallel Abe,step 4[s = 1],,,,19768242.0,ns,45
Parallel Abe,step 4[s = 1],,,,23719506.0,ns,54
Parallel Abe,step 4[s = 1],,,,27767032.0,ns,63
Parallel Abe,step 4[s = 1],,,,31606675.0,ns,72
Parallel Abe,step 4[s = 1],,,,35739742.0,ns,81
Parallel Abe,step 4[s = 1],,,,39653776.0,ns,90
Parallel Abe,step 4[s = 1],,,,43550099.0,ns,99
Parallel Abe,step 4[s = 1],,,,47466143.0,ns,108
Parallel Abe,step 4[s = 1],,,,51540540.0,ns,117
Parallel Abe,step 4[s = 1],,,,55615486.0,ns,126
Parallel Abe,step 4[s = 1],,,,59457408.0,ns,135
Parallel Abe,step 4[s = 1],,,,63280411.0,ns,144
Parallel Abe,step 4[s = 1],,,,67342896.0,ns,153
Parallel Abe,step 4[s = 1],,,,71234910.0,ns,162
Parallel Abe,step 4[s = 1],,,,75227865.0,ns,171
Parallel Abe,step 4[s = 1],,,,79243560.0,ns,180
Parallel Abe,step 4[s = 1],,,,83465211.0,ns,189
Parallel Abe,step 4[s = 1],,,,87247292.0,ns,198
Parallel Abe,step 4[s = 1],,,,91591094.0,ns,207
Parallel Abe,step 4[s = 1],,,,95305203.0,ns,216
Parallel Abe,step 4[s = 1],,,,99139725.0,ns,225
Parallel Abe,step 4[s = 1],,,,103049869.0,ns,234
Parallel Abe,step 4[s = 1],,,,107052873.0,ns,243
Parallel Abe,step 4[s = 1],,,,111101591.0,ns,252
Parallel Abe,step 4[s = 1],,,,115077105.0,ns,261
Parallel Abe,step 4[s = 1],,,,119098591.0,ns,270
Parallel Abe,step 4[s = 1],,,,122832410.0,ns,279
Parallel Abe,step 4[s = 1],,,,126712054.0,ns,288
Parallel Abe,step 4[s = 1],,,,130963734.0,ns,297
Parallel Abe,step 4[s = 1],,,,134716004.0,ns,306
Parallel Abe,step 4[s = 1],,,,138592377.0,ns,315
Parallel Abe,step 4[s = 1],,,,142633243.0,ns,324
Parallel Abe,step 4[s = 1],,,,146858043.0,ns,333
Parallel Abe,step 4[s = 1],,,,150870639.0,ns,342
Parallel Abe,step 4[s = 1],,,,154625959.0,ns,351
Parallel Abe,step 4[s = 1],,,,158539732.0,ns,360
Parallel Abe,step 4[s = 1],,,,162754652.0,ns,369
Parallel Abe,step 4[s = 1],,,,166708597.0,ns,378
Parallel Abe,step 4[s = 1],,,,171148118.0,ns,387
Parallel Abe,step 4[s = 1],,,,174455357.0,ns,396
Parallel Abe,step 4[s = 1],,,,178424406.0,ns,405
Parallel Abe,step 4[s = 1],,,,182559217.0,ns,414
Parallel Abe,step 4[s = 1],,,,186499855.0,ns,423
Parallel Abe,step 4[s = 1],,,,190234687.0,ns,432
