group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Sequential Blind Schnorr,step 2[s = 2],,,,1063824.0,ns,6
Sequential Blind Schnorr,step 2[s = 2],,,,2133706.0,ns,12
Sequential Blind Schnorr,step 2[s = 2],,,,3175429.0,ns,18
Sequential Blind Schnorr,step 2[s = 2],,,,4239312.0,ns,24
Sequential Blind Schnorr,step 2[s = 2],,,,5320575.0,ns,30
Sequential Blind Schnorr,step 2[s = 2],,,,6369499.0,ns,36
Sequential Blind Schnorr,step 2[s = 2],,,,7421421.0,ns,42
Sequential Blind Schnorr,step 2[s = 2],,,,8495434.0,ns,48
Sequential Blind Schnorr,step 2[s = 2],,,,9557747.0,ns,54
Sequential Blind Schnorr,step 2[s = 2],,,,10611720.0,ns,60
Sequential Blind Schnorr,step 2[s = 2],,,,11680803.0,ns,66
Sequential Blind Schnorr,step 2[s = 2],,,,12756887.0,ns,72
Sequential Blind Schnorr,step 2[s = 2],,,,13790890.0,ns,78
Sequential Blind Schnorr,step 2[s = 2],,,,14865912.0,ns,84
Sequential Blind Schnorr,step 2[s = 2],,,,15922426.0,ns,90
Sequential Blind Schnorr,step 2[s = 2],,,,16982348.0,ns,96
Sequential Blind Schnorr,step 2[s = 2],,,,18043231.0,ns,102
Sequential Blind Schnorr,step 2[s = 2],,,,19111115.0,ns,108
Sequential Blind Schnorr,step 2[s = 2],,,,20181458.0,ns,114
Sequential Blind Schnorr,step 2[s = 2],,,,21242991.0,ns,120
Sequential Blind Schnorr,step 2[s = 2],,,,22296493.0,ns,126
Sequential Blind Schnorr,step 2[s = 2],,,,23346467.0,ns,132
Sequential Blind Schnorr,step 2[s = 2],,,,24422610.0,ns,138
Sequential Blind Schnorr,step 2[s = 2],,,,25489963.0,ns,144
Sequential Blind Schnorr,step 2[s = 2],,,,26538215.0,ns,150
Sequential Blind Schnorr,step 2[s = 2],,,,27603829.0,ns,156
Sequential Blind Schnorr,step 2[s = 2],,,,28663092.0,ns,162
Sequential Blind Schnorr,step 2[s = 2],,,,29723174.0,ns,168
Sequential Blind Schnorr,step 2[s = 2],,,,30764288.0,ns,174
Sequential Blind Schnorr,step 2[s = 2],,,,31854810.0,ns,180
Sequential Blind Schnorr,step 2[s = 2],,,,32900445.0,ns,186
Sequential Blind Schnorr,step 2[s = 2],,,,33963196.0,ns,192
Sequential Blind Schnorr,step 2[s = 2],,,,35042260.0,ns,198
Sequential Blind Schnorr,step 2[s = 2],,,,36085973.0,ns,204
Sequential Blind Schnorr,step 2[s = 2],,,,37145196.0,ns,210
Sequential Blind Schnorr,step 2[s = 2],,,,38224659.0,ns,216
Sequential Blind Schnorr,step 2[s = 2],,,,39283002.0,ns,222
Sequential Blind Schnorr,step 2[s = 2],,,,40317065.0,ns,228
Sequential Blind Schnorr,step 2[s = 2],,,,41425298.0,ns,234
Sequential Blind Schnorr,step 2[s = 2],,,,42462651.0,ns,240
Sequential Blind Schnorr,step 2[s = 2],,,,43551105.0,ns,246
Sequential Blind Schnorr,step 2[s = 2],,,,44582437.0,ns,252
Sequential Blind Schnorr,step 2[s = 2],,,,45661241.0,ns,258
Sequential Blind Schnorr,step 2[s = 2],,,,46722223.0,ns,264
Sequential Blind Schnorr,step 2[s = 2],,,,47773876.0,ns,270
Sequential Blind Schnorr,step 2[s = 2],,,,48829970.0,ns,276
Sequential Blind Schnorr,step 2[s = 2],,,,49885792.0,ns,282
Sequential Blind Schnorr,step 2[s = 2],,,,50953285.0,ns,288
Sequential Blind Schnorr,step 2[s = 2],,,,52022218.0,ns,294
Sequential Blind Schnorr,step 2[s = 2],,,,53091112.0,ns,300
Sequential Blind Schnorr,step 2[s = 2],,,,54144324.0,ns,306
Sequential Blind Schnorr,step 2[s = 2],,,,55203348.0,ns,312
Sequential Blind Schnorr,step 2[s = 2],,,,56254331.0,ns,318
Sequential Blind Schnorr,step 2[s = 2],,,,57334093.0,ns,324
Sequential Blind Schnorr,step 2[s = 2],,,,58386456.0,ns,330
Sequential Blind Schnorr,step 2[s = 2],,,,59437190.0,ns,336
Sequential Blind Schnorr,step 2[s = 2],,,,60521463.0,ns,342
Sequential Blind Schnorr,step 2[s = 2],,,,61560175.0,ns,348
