group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Parallel Abe,16-core server handling 100 clients at 50ms EIAT,,,,4816841049.0,ns,1
Parallel Abe,16-core server handling 100 clients at 50ms EIAT,,,,5204503750.0,ns,1
Parallel Abe,16-core server handling 100 clients at 50ms EIAT,,,,4794132163.0,ns,1
Parallel Abe,16-core server handling 100 clients at 50ms EIAT,,,,5086986053.0,ns,1
Parallel Abe,16-core server handling 100 clients at 50ms EIAT,,,,4566155552.0,ns,1
Parallel Abe,16-core server handling 100 clients at 50ms EIAT,,,,4828594630.0,ns,1
Parallel Abe,16-core server handling 100 clients at 50ms EIAT,,,,5549871367.0,ns,1
Parallel Abe,16-core server handling 100 clients at 50ms EIAT,,,,5031046414.0,ns,1
Parallel Abe,16-core server handling 100 clients at 50ms EIAT,,,,4366589108.0,ns,1
Parallel Abe,16-core server handling 100 clients at 50ms EIAT,,,,4720673971.0,ns,1
Parallel Abe,16-core server handling 100 clients at 50ms EIAT,,,,4483886045.0,ns,1
Parallel Abe,16-core server handling 100 clients at 50ms EIAT,,,,5172075311.0,ns,1
Parallel Abe,16-core server handling 100 clients at 50ms EIAT,,,,4790538632.0,ns,1
Parallel Abe,16-core server handling 100 clients at 50ms EIAT,,,,4289311853.0,ns,1
Parallel Abe,16-core server handling 100 clients at 50ms EIAT,,,,4992770600.0,ns,1
Parallel Abe,16-core server handling 100 clients at 50ms EIAT,,,,4586256266.0,ns,1
Parallel Abe,16-core server handling 100 clients at 50ms EIAT,,,,5118926319.0,ns,1
Parallel Abe,16-core server handling 100 clients at 50ms EIAT,,,,5944787691.0,ns,1
Parallel Abe,16-core server handling 100 clients at 50ms EIAT,,,,5143738593.0,ns,1
Parallel Abe,16-core server handling 100 clients at 50ms EIAT,,,,5231495696.0,ns,1
Parallel Abe,16-core server handling 100 clients at 50ms EIAT,,,,4686238406.0,ns,1
Parallel Abe,16-core server handling 100 clients at 50ms EIAT,,,,5497994426.0,ns,1
Parallel Abe,16-core server handling 100 clients at 50ms EIAT,,,,5646828831.0,ns,1
Parallel Abe,16-core server handling 100 clients at 50ms EIAT,,,,4933135250.0,ns,1
Parallel Abe,16-core server handling 100 clients at 50ms EIAT,,,,6127814626.0,ns,1
Parallel Abe,16-core server handling 100 clients at 50ms EIAT,,,,5552517919.0,ns,1
Parallel Abe,16-core server handling 100 clients at 50ms EIAT,,,,4329734281.0,ns,1
Parallel Abe,16-core server handling 100 clients at 50ms EIAT,,,,4817220720.0,ns,1
Parallel Abe,16-core server handling 100 clients at 50ms EIAT,,,,5368683203.0,ns,1
Parallel Abe,16-core server handling 100 clients at 50ms EIAT,,,,5454146297.0,ns,1
Parallel Abe,16-core server handling 100 clients at 50ms EIAT,,,,5693856067.0,ns,1
Parallel Abe,16-core server handling 100 clients at 50ms EIAT,,,,5146339965.0,ns,1
Parallel Abe,16-core server handling 100 clients at 50ms EIAT,,,,5136431924.0,ns,1
Parallel Abe,16-core server handling 100 clients at 50ms EIAT,,,,4760776918.0,ns,1
Parallel Abe,16-core server handling 100 clients at 50ms EIAT,,,,5533442764.0,ns,1
Parallel Abe,16-core server handling 100 clients at 50ms EIAT,,,,5017730901.0,ns,1
Parallel Abe,16-core server handling 100 clients at 50ms EIAT,,,,5053337261.0,ns,1
Parallel Abe,16-core server handling 100 clients at 50ms EIAT,,,,5100522167.0,ns,1
Parallel Abe,16-core server handling 100 clients at 50ms EIAT,,,,4971471110.0,ns,1
Parallel Abe,16-core server handling 100 clients at 50ms EIAT,,,,4636000998.0,ns,1
Parallel Abe,16-core server handling 100 clients at 50ms EIAT,,,,5131399469.0,ns,1
Parallel Abe,16-core server handling 100 clients at 50ms EIAT,,,,6054165068.0,ns,1
Parallel Abe,16-core server handling 100 clients at 50ms EIAT,,,,5595743058.0,ns,1
Parallel Abe,16-core server handling 100 clients at 50ms EIAT,,,,5048720035.0,ns,1
Parallel Abe,16-core server handling 100 clients at 50ms EIAT,,,,4586356400.0,ns,1
Parallel Abe,16-core server handling 100 clients at 50ms EIAT,,,,5008330990.0,ns,1
Parallel Abe,16-core server handling 100 clients at 50ms EIAT,,,,5104145552.0,ns,1
Parallel Abe,16-core server handling 100 clients at 50ms EIAT,,,,5339987854.0,ns,1
Parallel Abe,16-core server handling 100 clients at 50ms EIAT,,,,4237803976.0,ns,1
Parallel Abe,16-core server handling 100 clients at 50ms EIAT,,,,5754200573.0,ns,1
Parallel Abe,16-core server handling 100 clients at 50ms EIAT,,,,4365097896.0,ns,1
Parallel Abe,16-core server handling 100 clients at 50ms EIAT,,,,4380948428.0,ns,1
