group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Parallel Abe,step 2[s = 32],,,,4373746.0,ns,3
Parallel Abe,step 2[s = 32],,,,8971556.0,ns,6
Parallel Abe,step 2[s = 32],,,,13371201.0,ns,9
Parallel Abe,step 2[s = 32],,,,17773398.0,ns,12
Parallel Abe,step 2[s = 32],,,,22061032.0,ns,15
Parallel Abe,step 2[s = 32],,,,26475257.0,ns,18
Parallel Abe,step 2[s = 32],,,,32130290.0,ns,21
Parallel Abe,step 2[s = 32],,,,35366701.0,ns,24
Parallel Abe,step 2[s = 32],,,,41442385.0,ns,27
Parallel Abe,step 2[s = 32],,,,45047563.0,ns,30
Parallel Abe,step 2[s = 32],,,,49810156.0,ns,33
Parallel Abe,step 2[s = 32],,,,54890397.0,ns,36
Parallel Abe,step 2[s = 32],,,,58382653.0,ns,39
Parallel Abe,step 2[s = 32],,,,62510314.0,ns,42
Parallel Abe,step 2[s = 32],,,,67343809.0,ns,45
Parallel Abe,step 2[s = 32],,,,72590543.0,ns,48
Parallel Abe,step 2[s = 32],,,,78376529.0,ns,51
Parallel Abe,step 2[s = 32],,,,81326365.0,ns,54
Parallel Abe,step 2[s = 32],,,,86323612.0,ns,57
Parallel Abe,step 2[s = 32],,,,89702347.0,ns,60
Parallel Abe,step 2[s = 32],,,,94282046.0,ns,63
Parallel Abe,step 2[s = 32],,,,98807635.0,ns,66
Parallel Abe,step 2[s = 32],,,,102761612.0,ns,69
Parallel Abe,step 2[s = 32],,,,108651940.0,ns,72
Parallel Abe,step 2[s = 32],,,,113719980.0,ns,75
Parallel Abe,step 2[s = 32],,,,118921563.0,ns,78
Parallel Abe,step 2[s = 32],,,,121280287.0,ns,81
Parallel Abe,step 2[s = 32],,,,124580666.0,ns,84
Parallel Abe,step 2[s = 32],,,,129348671.0,ns,87
Parallel Abe,step 2[s = 32],,,,135191489.0,ns,90
Parallel Abe,step 2[s = 32],,,,137311776.0,ns,93
Parallel Abe,step 2[s = 32],,,,143202553.0,ns,96
Parallel Abe,step 2[s = 32],,,,149514691.0,ns,99
Parallel Abe,step 2[s = 32],,,,152682530.0,ns,102
Parallel Abe,step 2[s = 32],,,,157595748.0,ns,105
Parallel Abe,step 2[s = 32],,,,165188293.0,ns,108
Parallel Abe,step 2[s = 32],,,,165452289.0,ns,111
Parallel Abe,step 2[s = 32],,,,173372331.0,ns,114
Parallel Abe,step 2[s = 32],,,,176724965.0,ns,117
Parallel Abe,step 2[s = 32],,,,180133988.0,ns,120
Parallel Abe,step 2[s = 32],,,,185658100.0,ns,123
Parallel Abe,step 2[s = 32],,,,190132997.0,ns,126
Parallel Abe,step 2[s = 32],,,,194571714.0,ns,129
Parallel Abe,step 2[s = 32],,,,199728156.0,ns,132
Parallel Abe,step 2[s = 32],,,,203337755.0,ns,135
Parallel Abe,step 2[s = 32],,,,206063235.0,ns,138
Parallel Abe,step 2[s = 32],,,,210578263.0,ns,141
Parallel Abe,step 2[s = 32],,,,217422202.0,ns,144
Parallel Abe,step 2[s = 32],,,,226009549.0,ns,147
Parallel Abe,step 2[s = 32],,,,224714032.0,ns,150
Parallel Abe,step 2[s = 32],,,,232074952.0,ns,153
Parallel Abe,step 2[s = 32],,,,235682470.0,ns,156
Parallel Abe,step 2[s = 32],,,,240257791.0,ns,159
Parallel Abe,step 2[s = 32],,,,246044376.0,ns,162
Parallel Abe,step 2[s = 32],,,,248753876.0,ns,165
Parallel Abe,step 2[s = 32],,,,253543920.0,ns,168
Parallel Abe,step 2[s = 32],,,,253826716.0,ns,171
Parallel Abe,step 2[s = 32],,,,260239477.0,ns,174
Parallel Abe,step 2[s = 32],,,,266887701.0,ns,177
Parallel Abe,step 2[s = 32],,,,280763944.0,ns,180
Parallel Abe,step 2[s = 32],,,,373892485.0,ns,183
Parallel Abe,step 2[s = 32],,,,376789368.0,ns,186
Parallel Abe,step 2[s = 32],,,,383765321.0,ns,189
Parallel Abe,step 2[s = 32],,,,312251100.0,ns,192
Parallel Abe,step 2[s = 32],,,,301057817.0,ns,195
Parallel Abe,step 2[s = 32],,,,298198493.0,ns,198
Parallel Abe,step 2[s = 32],,,,303709645.0,ns,201
Parallel Abe,step 2[s = 32],,,,306534626.0,ns,204
Parallel Abe,step 2[s = 32],,,,314144722.0,ns,207
Parallel Abe,step 2[s = 32],,,,316933992.0,ns,210
Parallel Abe,step 2[s = 32],,,,321982403.0,ns,213
Parallel Abe,step 2[s = 32],,,,325419709.0,ns,216
Parallel Abe,step 2[s = 32],,,,328003184.0,ns,219
Parallel Abe,step 2[s = 32],,,,336407927.0,ns,222
Parallel Abe,step 2[s = 32],,,,336716174.0,ns,225
Parallel Abe,step 2[s = 32],,,,341226033.0,ns,228
Parallel Abe,step 2[s = 32],,,,346943378.0,ns,231
Parallel Abe,step 2[s = 32],,,,351453985.0,ns,234
Parallel Abe,step 2[s = 32],,,,359603363.0,ns,237
Parallel Abe,step 2[s = 32],,,,363617411.0,ns,240
Parallel Abe,step 2[s = 32],,,,375715195.0,ns,243
Parallel Abe,step 2[s = 32],,,,372207789.0,ns,246
Parallel Abe,step 2[s = 32],,,,377047143.0,ns,249
Parallel Abe,step 2[s = 32],,,,427633997.0,ns,252
Parallel Abe,step 2[s = 32],,,,443450443.0,ns,255
Parallel Abe,step 2[s = 32],,,,390420986.0,ns,258
Parallel Abe,step 2[s = 32],,,,410757919.0,ns,261
Parallel Abe,step 2[s = 32],,,,397021169.0,ns,264
Parallel Abe,step 2[s = 32],,,,402730335.0,ns,267
Parallel Abe,step 2[s = 32],,,,407146480.0,ns,270
Parallel Abe,step 2[s = 32],,,,412251411.0,ns,273
Parallel Abe,step 2[s = 32],,,,415670427.0,ns,276
Parallel Abe,step 2[s = 32],,,,418895377.0,ns,279
Parallel Abe,step 2[s = 32],,,,566150388.0,ns,282
Parallel Abe,step 2[s = 32],,,,429512548.0,ns,285
Parallel Abe,step 2[s = 32],,,,436228585.0,ns,288
Parallel Abe,step 2[s = 32],,,,437577794.0,ns,291
Parallel Abe,step 2[s = 32],,,,459584945.0,ns,294
Parallel Abe,step 2[s = 32],,,,451045674.0,ns,297
Parallel Abe,step 2[s = 32],,,,453793254.0,ns,300
