group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Parallel Abe,step 1[s = 1],,,,4217071.0,ns,18
Parallel Abe,step 1[s = 1],,,,8374349.0,ns,36
Parallel Abe,step 1[s = 1],,,,12455357.0,ns,54
Parallel Abe,step 1[s = 1],,,,16635648.0,ns,72
Parallel Abe,step 1[s = 1],,,,20696653.0,ns,90
Parallel Abe,step 1[s = 1],,,,24997567.0,ns,108
Parallel Abe,step 1[s = 1],,,,29028222.0,ns,126
Parallel Abe,step 1[s = 1],,,,33027769.0,ns,144
Parallel Abe,step 1[s = 1],,,,37286350.0,ns,162
Parallel Abe,step 1[s = 1],,,,41584342.0,ns,180
Parallel Abe,step 1[s = 1],,,,45470746.0,ns,198
Parallel Abe,step 1[s = 1],,,,49727806.0,ns,216
Parallel Abe,step 1[s = 1],,,,53818235.0,ns,234
Parallel Abe,step 1[s = 1],,,,57832950.0,ns,252
Parallel Abe,step 1[s = 1],,,,62046631.0,ns,270
Parallel Abe,step 1[s = 1],,,,66312623.0,ns,288
Parallel Abe,step 1[s = 1],,,,72027913.0,ns,306
Parallel Abe,step 1[s = 1],,,,74822826.0,ns,324
Parallel Abe,step 1[s = 1],,,,78940334.0,ns,342
Parallel Abe,step 1[s = 1],,,,83090103.0,ns,360
Parallel Abe,step 1[s = 1],,,,87073478.0,ns,378
Parallel Abe,step 1[s = 1],,,,91083313.0,ns,396
Parallel Abe,step 1[s = 1],,,,95244222.0,ns,414
Parallel Abe,step 1[s = 1],,,,98274476.0,ns,432
Parallel Abe,step 1[s = 1],,,,97821047.0,ns,450
Parallel Abe,step 1[s = 1],,,,101723270.0,ns,468
Parallel Abe,step 1[s = 1],,,,105672014.0,ns,486
Parallel Abe,step 1[s = 1],,,,109728032.0,ns,504
Parallel Abe,step 1[s = 1],,,,113516811.0,ns,522
Parallel Abe,step 1[s = 1],,,,117377005.0,ns,540
Parallel Abe,step 1[s = 1],,,,121317398.0,ns,558
Parallel Abe,step 1[s = 1],,,,125249802.0,ns,576
Parallel Abe,step 1[s = 1],,,,129096704.0,ns,594
Parallel Abe,step 1[s = 1],,,,133013138.0,ns,612
Parallel Abe,step 1[s = 1],,,,136973592.0,ns,630
Parallel Abe,step 1[s = 1],,,,140890676.0,ns,648
Parallel Abe,step 1[s = 1],,,,144669457.0,ns,666
Parallel Abe,step 1[s = 1],,,,148772783.0,ns,684
Parallel Abe,step 1[s = 1],,,,152654447.0,ns,702
Parallel Abe,step 1[s = 1],,,,158020352.0,ns,720
Parallel Abe,step 1[s = 1],,,,162837634.0,ns,738
Parallel Abe,step 1[s = 1],,,,166288168.0,ns,756
Parallel Abe,step 1[s = 1],,,,168691659.0,ns,774
Parallel Abe,step 1[s = 1],,,,172173613.0,ns,792
Parallel Abe,step 1[s = 1],,,,176075316.0,ns,810
Parallel Abe,step 1[s = 1],,,,180007470.0,ns,828
Parallel Abe,step 1[s = 1],,,,183881634.0,ns,846
Parallel Abe,step 1[s = 1],,,,187842357.0,ns,864
Parallel Abe,step 1[s = 1],,,,191719221.0,ns,882
Parallel Abe,step 1[s = 1],,,,195646354.0,ns,900
Parallel Abe,step 1[s = 1],,,,199626078.0,ns,918
Parallel Abe,step 1[s = 1],,,,203452619.0,ns,936
Parallel Abe,step 1[s = 1],,,,207388886.0,ns,954
Parallel Abe,step 1[s = 1],,,,211331688.0,ns,972
Parallel Abe,step 1[s = 1],,,,215428797.0,ns,990
Parallel Abe,step 1[s = 1],,,,219124734.0,ns,1008
Parallel Abe,step 1[s = 1],,,,223031038.0,ns,1026
Parallel Abe,step 1[s = 1],,,,226978202.0,ns,1044
Parallel Abe,step 1[s = 1],,,,230858906.0,ns,1062
Parallel Abe,step 1[s = 1],,,,234753488.0,ns,1080
Parallel Abe,step 1[s = 1],,,,238717043.0,ns,1098
Parallel Abe,step 1[s = 1],,,,242617106.0,ns,1116
Parallel Abe,step 1[s = 1],,,,246528320.0,ns,1134
Parallel Abe,step 1[s = 1],,,,250431543.0,ns,1152
Parallel Abe,step 1[s = 1],,,,254349697.0,ns,1170
Parallel Abe,step 1[s = 1],,,,258235558.0,ns,1188
Parallel Abe,step 1[s = 1],,,,262177434.0,ns,1206
Parallel Abe,step 1[s = 1],,,,266081137.0,ns,1224
Parallel Abe,step 1[s = 1],,,,270002551.0,ns,1242
Parallel Abe,step 1[s = 1],,,,275691891.0,ns,1260
Parallel Abe,step 1[s = 1],,,,281966236.0,ns,1278
Parallel Abe,step 1[s = 1],,,,282342113.0,ns,1296
Parallel Abe,step 1[s = 1],,,,285677255.0,ns,1314
Parallel Abe,step 1[s = 1],,,,289552537.0,ns,1332
Parallel Abe,step 1[s = 1],,,,293474972.0,ns,1350
Parallel Abe,step 1[s = 1],,,,297403744.0,ns,1368
Parallel Abe,step 1[s = 1],,,,301298199.0,ns,1386
Parallel Abe,step 1[s = 1],,,,305177131.0,ns,1404
Parallel Abe,step 1[s = 1],,,,309129764.0,ns,1422
Parallel Abe,step 1[s = 1],,,,313312915.0,ns,1440
Parallel Abe,step 1[s = 1],,,,316914831.0,ns,1458
Parallel Abe,step 1[s = 1],,,,320858246.0,ns,1476
Parallel Abe,step 1[s = 1],,,,324810399.0,ns,1494
Parallel Abe,step 1[s = 1],,,,328746364.0,ns,1512
Parallel Abe,step 1[s = 1],,,,332563715.0,ns,1530
Parallel Abe,step 1[s = 1],,,,336497879.0,ns,1548
Parallel Abe,step 1[s = 1],,,,340460563.0,ns,1566
Parallel Abe,step 1[s = 1],,,,344328507.0,ns,1584
Parallel Abe,step 1[s = 1],,,,348284180.0,ns,1602
Parallel Abe,step 1[s = 1],,,,352375667.0,ns,1620
Parallel Abe,step 1[s = 1],,,,356062748.0,ns,1638
Parallel Abe,step 1[s = 1],,,,367420441.0,ns,1656
