group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Sequential Blind Schnorr,step 1[s = 8],,,,1117314.0,ns,8
Sequential Blind Schnorr,step 1[s = 8],,,,2237838.0,ns,16
Sequential Blind Schnorr,step 1[s = 8],,,,3344362.0,ns,24
Sequential Blind Schnorr,step 1[s = 8],,,,4471097.0,ns,32
Sequential Blind Schnorr,step 1[s = 8],,,,5589490.0,ns,40
Sequential Blind Schnorr,step 1[s = 8],,,,6711865.0,ns,48
Sequential Blind Schnorr,step 1[s = 8],,,,7828089.0,ns,56
Sequential Blind Schnorr,step 1[s = 8],,,,8932623.0,ns,64
Sequential Blind Schnorr,step 1[s = 8],,,,10036436.0,ns,72
Sequential Blind Schnorr,step 1[s = 8],,,,11183722.0,ns,80
Sequential Blind Schnorr,step 1[s = 8],,,,12286584.0,ns,88
Sequential Blind Schnorr,step 1[s = 8],,,,13392059.0,ns,96
Sequential Blind Schnorr,step 1[s = 8],,,,14521403.0,ns,104
Sequential Blind Schnorr,step 1[s = 8],,,,15644508.0,ns,112
Sequential Blind Schnorr,step 1[s = 8],,,,16743511.0,ns,120
Sequential Blind Schnorr,step 1[s = 8],,,,17888046.0,ns,128
Sequential Blind Schnorr,step 1[s = 8],,,,18976469.0,ns,136
Sequential Blind Schnorr,step 1[s = 8],,,,20103205.0,ns,144
Sequential Blind Schnorr,step 1[s = 8],,,,21220038.0,ns,152
Sequential Blind Schnorr,step 1[s = 8],,,,22377862.0,ns,160
Sequential Blind Schnorr,step 1[s = 8],,,,23462936.0,ns,168
Sequential Blind Schnorr,step 1[s = 8],,,,24553070.0,ns,176
Sequential Blind Schnorr,step 1[s = 8],,,,25693404.0,ns,184
Sequential Blind Schnorr,step 1[s = 8],,,,26801068.0,ns,192
Sequential Blind Schnorr,step 1[s = 8],,,,27957484.0,ns,200
Sequential Blind Schnorr,step 1[s = 8],,,,29061286.0,ns,208
Sequential Blind Schnorr,step 1[s = 8],,,,30164531.0,ns,216
Sequential Blind Schnorr,step 1[s = 8],,,,31274305.0,ns,224
Sequential Blind Schnorr,step 1[s = 8],,,,32404959.0,ns,232
Sequential Blind Schnorr,step 1[s = 8],,,,33559444.0,ns,240
Sequential Blind Schnorr,step 1[s = 8],,,,34667847.0,ns,248
Sequential Blind Schnorr,step 1[s = 8],,,,35758432.0,ns,256
Sequential Blind Schnorr,step 1[s = 8],,,,36895036.0,ns,264
Sequential Blind Schnorr,step 1[s = 8],,,,37988089.0,ns,272
Sequential Blind Schnorr,step 1[s = 8],,,,39069054.0,ns,280
Sequential Blind Schnorr,step 1[s = 8],,,,40223357.0,ns,288
Sequential Blind Schnorr,step 1[s = 8],,,,41363313.0,ns,296
Sequential Blind Schnorr,step 1[s = 8],,,,42444695.0,ns,304
Sequential Blind Schnorr,step 1[s = 8],,,,43560870.0,ns,312
Sequential Blind Schnorr,step 1[s = 8],,,,44673153.0,ns,320
Sequential Blind Schnorr,step 1[s = 8],,,,45818289.0,ns,328
Sequential Blind Schnorr,step 1[s = 8],,,,46965073.0,ns,336
Sequential Blind Schnorr,step 1[s = 8],,,,48040136.0,ns,344
Sequential Blind Schnorr,step 1[s = 8],,,,49178861.0,ns,352
Sequential Blind Schnorr,step 1[s = 8],,,,50274505.0,ns,360
Sequential Blind Schnorr,step 1[s = 8],,,,51421120.0,ns,368
Sequential Blind Schnorr,step 1[s = 8],,,,52478112.0,ns,376
Sequential Blind Schnorr,step 1[s = 8],,,,53644637.0,ns,384
Sequential Blind Schnorr,step 1[s = 8],,,,54685609.0,ns,392
Sequential Blind Schnorr,step 1[s = 8],,,,55826395.0,ns,400
Sequential Blind Schnorr,step 1[s = 8],,,,56991910.0,ns,408
Sequential Blind Schnorr,step 1[s = 8],,,,58086803.0,ns,416
Sequential Blind Schnorr,step 1[s = 8],,,,59221807.0,ns,424
Sequential Blind Schnorr,step 1[s = 8],,,,60330072.0,ns,432
Sequential Blind Schnorr,step 1[s = 8],,,,61442635.0,ns,440
Sequential Blind Schnorr,step 1[s = 8],,,,62550310.0,ns,448
Sequential Blind Schnorr,step 1[s = 8],,,,63682223.0,ns,456
Sequential Blind Schnorr,step 1[s = 8],,,,64819259.0,ns,464
Sequential Blind Schnorr,step 1[s = 8],,,,65954393.0,ns,472
