group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Sequential Blind Schnorr,step 3[s = 4],,,,992701.0,ns,1300
Sequential Blind Schnorr,step 3[s = 4],,,,1980893.0,ns,2600
Sequential Blind Schnorr,step 3[s = 4],,,,2967065.0,ns,3900
Sequential Blind Schnorr,step 3[s = 4],,,,3960835.0,ns,5200
Sequential Blind Schnorr,step 3[s = 4],,,,4941086.0,ns,6500
Sequential Blind Schnorr,step 3[s = 4],,,,5940059.0,ns,7800
Sequential Blind Schnorr,step 3[s = 4],,,,6925319.0,ns,9100
Sequential Blind Schnorr,step 3[s = 4],,,,7916241.0,ns,10400
Sequential Blind Schnorr,step 3[s = 4],,,,8905122.0,ns,11700
Sequential Blind Schnorr,step 3[s = 4],,,,9902073.0,ns,13000
Sequential Blind Schnorr,step 3[s = 4],,,,10911576.0,ns,14300
Sequential Blind Schnorr,step 3[s = 4],,,,11882366.0,ns,15600
Sequential Blind Schnorr,step 3[s = 4],,,,12878548.0,ns,16900
Sequential Blind Schnorr,step 3[s = 4],,,,13864219.0,ns,18200
Sequential Blind Schnorr,step 3[s = 4],,,,14847680.0,ns,19500
Sequential Blind Schnorr,step 3[s = 4],,,,15848583.0,ns,20800
Sequential Blind Schnorr,step 3[s = 4],,,,16832083.0,ns,22100
Sequential Blind Schnorr,step 3[s = 4],,,,17814354.0,ns,23400
Sequential Blind Schnorr,step 3[s = 4],,,,18817985.0,ns,24700
Sequential Blind Schnorr,step 3[s = 4],,,,19801938.0,ns,26000
Sequential Blind Schnorr,step 3[s = 4],,,,20793369.0,ns,27300
Sequential Blind Schnorr,step 3[s = 4],,,,21788769.0,ns,28600
Sequential Blind Schnorr,step 3[s = 4],,,,22802002.0,ns,29900
Sequential Blind Schnorr,step 3[s = 4],,,,23805564.0,ns,31200
Sequential Blind Schnorr,step 3[s = 4],,,,24771115.0,ns,32500
Sequential Blind Schnorr,step 3[s = 4],,,,25746895.0,ns,33800
Sequential Blind Schnorr,step 3[s = 4],,,,26772157.0,ns,35100
Sequential Blind Schnorr,step 3[s = 4],,,,27755919.0,ns,36400
Sequential Blind Schnorr,step 3[s = 4],,,,28730580.0,ns,37700
Sequential Blind Schnorr,step 3[s = 4],,,,29698070.0,ns,39000
Sequential Blind Schnorr,step 3[s = 4],,,,30702443.0,ns,40300
Sequential Blind Schnorr,step 3[s = 4],,,,31689753.0,ns,41600
Sequential Blind Schnorr,step 3[s = 4],,,,32671095.0,ns,42900
Sequential Blind Schnorr,step 3[s = 4],,,,33719248.0,ns,44200
Sequential Blind Schnorr,step 3[s = 4],,,,34666998.0,ns,45500
Sequential Blind Schnorr,step 3[s = 4],,,,35697490.0,ns,46800
Sequential Blind Schnorr,step 3[s = 4],,,,36636440.0,ns,48100
Sequential Blind Schnorr,step 3[s = 4],,,,37648142.0,ns,49400
Sequential Blind Schnorr,step 3[s = 4],,,,38691605.0,ns,50700
Sequential Blind Schnorr,step 3[s = 4],,,,39604535.0,ns,52000
Sequential Blind Schnorr,step 3[s = 4],,,,40610375.0,ns,53300
Sequential Blind Schnorr,step 3[s = 4],,,,41586608.0,ns,54600
Sequential Blind Schnorr,step 3[s = 4],,,,42573218.0,ns,55900
Sequential Blind Schnorr,step 3[s = 4],,,,43596610.0,ns,57200
Sequential Blind Schnorr,step 3[s = 4],,,,44563972.0,ns,58500
Sequential Blind Schnorr,step 3[s = 4],,,,45551883.0,ns,59800
Sequential Blind Schnorr,step 3[s = 4],,,,46622725.0,ns,61100
Sequential Blind Schnorr,step 3[s = 4],,,,47582617.0,ns,62400
Sequential Blind Schnorr,step 3[s = 4],,,,48531987.0,ns,63700
Sequential Blind Schnorr,step 3[s = 4],,,,49511668.0,ns,65000
Sequential Blind Schnorr,step 3[s = 4],,,,50495780.0,ns,66300
Sequential Blind Schnorr,step 3[s = 4],,,,51540761.0,ns,67600
Sequential Blind Schnorr,step 3[s = 4],,,,52517594.0,ns,68900
Sequential Blind Schnorr,step 3[s = 4],,,,53493133.0,ns,70200
Sequential Blind Schnorr,step 3[s = 4],,,,54526277.0,ns,71500
Sequential Blind Schnorr,step 3[s = 4],,,,55504696.0,ns,72800
Sequential Blind Schnorr,step 3[s = 4],,,,56452398.0,ns,74100
Sequential Blind Schnorr,step 3[s = 4],,,,57469559.0,ns,75400
Sequential Blind Schnorr,step 3[s = 4],,,,58520153.0,ns,76700
Sequential Blind Schnorr,step 3[s = 4],,,,59517774.0,ns,78000
Sequential Blind Schnorr,step 3[s = 4],,,,60421913.0,ns,79300
Sequential Blind Schnorr,step 3[s = 4],,,,61438646.0,ns,80600
Sequential Blind Schnorr,step 3[s = 4],,,,62487948.0,ns,81900
Sequential Blind Schnorr,step 3[s = 4],,,,63456949.0,ns,83200
Sequential Blind Schnorr,step 3[s = 4],,,,64381769.0,ns,84500
Sequential Blind Schnorr,step 3[s = 4],,,,65410811.0,ns,85800
Sequential Blind Schnorr,step 3[s = 4],,,,66353971.0,ns,87100
Sequential Blind Schnorr,step 3[s = 4],,,,67374413.0,ns,88400
Sequential Blind Schnorr,step 3[s = 4],,,,68375795.0,ns,89700
Sequential Blind Schnorr,step 3[s = 4],,,,69391038.0,ns,91000
Sequential Blind Schnorr,step 3[s = 4],,,,70312167.0,ns,92300
Sequential Blind Schnorr,step 3[s = 4],,,,71309348.0,ns,93600
Sequential Blind Schnorr,step 3[s = 4],,,,72342891.0,ns,94900
Sequential Blind Schnorr,step 3[s = 4],,,,73298091.0,ns,96200
