group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Parallel Abe,step 1[s = 8],,,,4065976.0,ns,12
Parallel Abe,step 1[s = 8],,,,8182324.0,ns,24
Parallel Abe,step 1[s = 8],,,,12297640.0,ns,36
Parallel Abe,step 1[s = 8],,,,16048592.0,ns,48
Parallel Abe,step 1[s = 8],,,,20250999.0,ns,60
Parallel Abe,step 1[s = 8],,,,24555401.0,ns,72
Parallel Abe,step 1[s = 8],,,,28531995.0,ns,84
Parallel Abe,step 1[s = 8],,,,32442918.0,ns,96
Parallel Abe,step 1[s = 8],,,,36669619.0,ns,108
Parallel Abe,step 1[s = 8],,,,41209974.0,ns,120
Parallel Abe,step 1[s = 8],,,,44036804.0,ns,132
Parallel Abe,step 1[s = 8],,,,47597830.0,ns,144
Parallel Abe,step 1[s = 8],,,,51609585.0,ns,156
Parallel Abe,step 1[s = 8],,,,55265942.0,ns,168
Parallel Abe,step 1[s = 8],,,,59298958.0,ns,180
Parallel Abe,step 1[s = 8],,,,63290432.0,ns,192
Parallel Abe,step 1[s = 8],,,,66925511.0,ns,204
Parallel Abe,step 1[s = 8],,,,71290452.0,ns,216
Parallel Abe,step 1[s = 8],,,,75336488.0,ns,228
Parallel Abe,step 1[s = 8],,,,79698631.0,ns,240
Parallel Abe,step 1[s = 8],,,,82903989.0,ns,252
Parallel Abe,step 1[s = 8],,,,88019478.0,ns,264
Parallel Abe,step 1[s = 8],,,,90761615.0,ns,276
Parallel Abe,step 1[s = 8],,,,96003117.0,ns,288
Parallel Abe,step 1[s = 8],,,,98854817.0,ns,300
Parallel Abe,step 1[s = 8],,,,103335912.0,ns,312
Parallel Abe,step 1[s = 8],,,,107869689.0,ns,324
Parallel Abe,step 1[s = 8],,,,112174155.0,ns,336
Parallel Abe,step 1[s = 8],,,,116415285.0,ns,348
Parallel Abe,step 1[s = 8],,,,119212786.0,ns,360
Parallel Abe,step 1[s = 8],,,,123347006.0,ns,372
Parallel Abe,step 1[s = 8],,,,127643819.0,ns,384
Parallel Abe,step 1[s = 8],,,,131481281.0,ns,396
Parallel Abe,step 1[s = 8],,,,135458149.0,ns,408
Parallel Abe,step 1[s = 8],,,,138862772.0,ns,420
Parallel Abe,step 1[s = 8],,,,143186386.0,ns,432
Parallel Abe,step 1[s = 8],,,,148029811.0,ns,444
Parallel Abe,step 1[s = 8],,,,151631930.0,ns,456
Parallel Abe,step 1[s = 8],,,,155384610.0,ns,468
Parallel Abe,step 1[s = 8],,,,158702323.0,ns,480
Parallel Abe,step 1[s = 8],,,,162743900.0,ns,492
Parallel Abe,step 1[s = 8],,,,167258348.0,ns,504
Parallel Abe,step 1[s = 8],,,,170068119.0,ns,516
Parallel Abe,step 1[s = 8],,,,174972336.0,ns,528
Parallel Abe,step 1[s = 8],,,,178588264.0,ns,540
Parallel Abe,step 1[s = 8],,,,182292704.0,ns,552
Parallel Abe,step 1[s = 8],,,,184918001.0,ns,564
Parallel Abe,step 1[s = 8],,,,189025221.0,ns,576
Parallel Abe,step 1[s = 8],,,,194763744.0,ns,588
Parallel Abe,step 1[s = 8],,,,198993187.0,ns,600
Parallel Abe,step 1[s = 8],,,,201389549.0,ns,612
Parallel Abe,step 1[s = 8],,,,205897536.0,ns,624
Parallel Abe,step 1[s = 8],,,,209898104.0,ns,636
Parallel Abe,step 1[s = 8],,,,214078853.0,ns,648
Parallel Abe,step 1[s = 8],,,,218765196.0,ns,660
Parallel Abe,step 1[s = 8],,,,222580298.0,ns,672
Parallel Abe,step 1[s = 8],,,,226466692.0,ns,684
