group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Parallel Abe,4-core server handling 100 clients at 10ms EIAT,,,,1518204036.0,ns,1
Parallel Abe,4-core server handling 100 clients at 10ms EIAT,,,,1588189303.0,ns,1
Parallel Abe,4-core server handling 100 clients at 10ms EIAT,,,,1506607117.0,ns,1
Parallel Abe,4-core server handling 100 clients at 10ms EIAT,,,,1534615016.0,ns,1
Parallel Abe,4-core server handling 100 clients at 10ms EIAT,,,,1501730224.0,ns,1
Parallel Abe,4-core server handling 100 clients at 10ms EIAT,,,,1513723321.0,ns,1
Parallel Abe,4-core server handling 100 clients at 10ms EIAT,,,,1548418576.0,ns,1
Parallel Abe,4-core server handling 100 clients at 10ms EIAT,,,,1508123326.0,ns,1
Parallel Abe,4-core server handling 100 clients at 10ms EIAT,,,,1512007998.0,ns,1
Parallel Abe,4-core server handling 100 clients at 10ms EIAT,,,,1558858514.0,ns,1
Parallel Abe,4-core server handling 100 clients at 10ms EIAT,,,,1507304280.0,ns,1
Parallel Abe,4-core server handling 100 clients at 10ms EIAT,,,,1518767075.0,ns,1
Parallel Abe,4-core server handling 100 clients at 10ms EIAT,,,,1501797190.0,ns,1
Parallel Abe,4-core server handling 100 clients at 10ms EIAT,,,,1529561301.0,ns,1
Parallel Abe,4-core server handling 100 clients at 10ms EIAT,,,,1535916033.0,ns,1
Parallel Abe,4-core server handling 100 clients at 10ms EIAT,,,,1574850676.0,ns,1
Parallel Abe,4-core server handling 100 clients at 10ms EIAT,,,,1517727736.0,ns,1
Parallel Abe,4-core server handling 100 clients at 10ms EIAT,,,,1535681019.0,ns,1
Parallel Abe,4-core server handling 100 clients at 10ms EIAT,,,,1547102486.0,ns,1
Parallel Abe,4-core server handling 100 clients at 10ms EIAT,,,,1518989720.0,ns,1
Parallel Abe,4-core server handling 100 clients at 10ms EIAT,,,,1539558562.0,ns,1
Parallel Abe,4-core server handling 100 clients at 10ms EIAT,,,,1523808102.0,ns,1
Parallel Abe,4-core server handling 100 clients at 10ms EIAT,,,,1539596811.0,ns,1
Parallel Abe,4-core server handling 100 clients at 10ms EIAT,,,,1507558466.0,ns,1
Parallel Abe,4-core server handling 100 clients at 10ms EIAT,,,,1508453944.0,ns,1
Parallel Abe,4-core server handling 100 clients at 10ms EIAT,,,,1491890018.0,ns,1
Parallel Abe,4-core server handling 100 clients at 10ms EIAT,,,,1512246575.0,ns,1
Parallel Abe,4-core server handling 100 clients at 10ms EIAT,,,,1512784525.0,ns,1
Parallel Abe,4-core server handling 100 clients at 10ms EIAT,,,,1533572220.0,ns,1
Parallel Abe,4-core server handling 100 clients at 10ms EIAT,,,,1540819046.0,ns,1
Parallel Abe,4-core server handling 100 clients at 10ms EIAT,,,,1520235557.0,ns,1
Parallel Abe,4-core server handling 100 clients at 10ms EIAT,,,,1475775463.0,ns,1
Parallel Abe,4-core server handling 100 clients at 10ms EIAT,,,,1531242895.0,ns,1
Parallel Abe,4-core server handling 100 clients at 10ms EIAT,,,,1497994898.0,ns,1
Parallel Abe,4-core server handling 100 clients at 10ms EIAT,,,,1547154407.0,ns,1
Parallel Abe,4-core server handling 100 clients at 10ms EIAT,,,,1482189690.0,ns,1
Parallel Abe,4-core server handling 100 clients at 10ms EIAT,,,,1503885186.0,ns,1
Parallel Abe,4-core server handling 100 clients at 10ms EIAT,,,,1525402690.0,ns,1
Parallel Abe,4-core server handling 100 clients at 10ms EIAT,,,,1533161749.0,ns,1
Parallel Abe,4-core server handling 100 clients at 10ms EIAT,,,,1555456525.0,ns,1
