group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Parallel Abe,1-core server handling 100 clients at 50ms EIAT,,,,5971640981.0,ns,1
Parallel Abe,1-core server handling 100 clients at 50ms EIAT,,,,6104990026.0,ns,1
Parallel Abe,1-core server handling 100 clients at 50ms EIAT,,,,6105787877.0,ns,1
Parallel Abe,1-core server handling 100 clients at 50ms EIAT,,,,6284998747.0,ns,1
Parallel Abe,1-core server handling 100 clients at 50ms EIAT,,,,6304488028.0,ns,1
Parallel Abe,1-core server handling 100 clients at 50ms EIAT,,,,5999849498.0,ns,1
Parallel Abe,1-core server handling 100 clients at 50ms EIAT,,,,5930714120.0,ns,1
Parallel Abe,1-core server handling 100 clients at 50ms EIAT,,,,5898876763.0,ns,1
Parallel Abe,1-core server handling 100 clients at 50ms EIAT,,,,6064186837.0,ns,1
Parallel Abe,1-core server handling 100 clients at 50ms EIAT,,,,6018376670.0,ns,1
Parallel Abe,1-core server handling 100 clients at 50ms EIAT,,,,6066744405.0,ns,1
Parallel Abe,1-core server handling 100 clients at 50ms EIAT,,,,5986127935.0,ns,1
Parallel Abe,1-core server handling 100 clients at 50ms EIAT,,,,6081024685.0,ns,1
Parallel Abe,1-core server handling 100 clients at 50ms EIAT,,,,6023260780.0,ns,1
Parallel Abe,1-core server handling 100 clients at 50ms EIAT,,,,6099980784.0,ns,1
Parallel Abe,1-core server handling 100 clients at 50ms EIAT,,,,6156632448.0,ns,1
Parallel Abe,1-core server handling 100 clients at 50ms EIAT,,,,6021477464.0,ns,1
Parallel Abe,1-core server handling 100 clients at 50ms EIAT,,,,6520793292.0,ns,1
Parallel Abe,1-core server handling 100 clients at 50ms EIAT,,,,6053868373.0,ns,1
Parallel Abe,1-core server handling 100 clients at 50ms EIAT,,,,6014790657.0,ns,1
Parallel Abe,1-core server handling 100 clients at 50ms EIAT,,,,5952576061.0,ns,1
Parallel Abe,1-core server handling 100 clients at 50ms EIAT,,,,6004940365.0,ns,1
Parallel Abe,1-core server handling 100 clients at 50ms EIAT,,,,6254045767.0,ns,1
Parallel Abe,1-core server handling 100 clients at 50ms EIAT,,,,6207041254.0,ns,1
Parallel Abe,1-core server handling 100 clients at 50ms EIAT,,,,5868980329.0,ns,1
Parallel Abe,1-core server handling 100 clients at 50ms EIAT,,,,6106315550.0,ns,1
Parallel Abe,1-core server handling 100 clients at 50ms EIAT,,,,6000234233.0,ns,1
Parallel Abe,1-core server handling 100 clients at 50ms EIAT,,,,5944955665.0,ns,1
Parallel Abe,1-core server handling 100 clients at 50ms EIAT,,,,6006629089.0,ns,1
Parallel Abe,1-core server handling 100 clients at 50ms EIAT,,,,6293463128.0,ns,1
Parallel Abe,1-core server handling 100 clients at 50ms EIAT,,,,5988003472.0,ns,1
Parallel Abe,1-core server handling 100 clients at 50ms EIAT,,,,6281109277.0,ns,1
Parallel Abe,1-core server handling 100 clients at 50ms EIAT,,,,6101635306.0,ns,1
Parallel Abe,1-core server handling 100 clients at 50ms EIAT,,,,6080831125.0,ns,1
Parallel Abe,1-core server handling 100 clients at 50ms EIAT,,,,6017460259.0,ns,1
Parallel Abe,1-core server handling 100 clients at 50ms EIAT,,,,5948507105.0,ns,1
Parallel Abe,1-core server handling 100 clients at 50ms EIAT,,,,6284724648.0,ns,1
Parallel Abe,1-core server handling 100 clients at 50ms EIAT,,,,6031667331.0,ns,1
Parallel Abe,1-core server handling 100 clients at 50ms EIAT,,,,6091779722.0,ns,1
Parallel Abe,1-core server handling 100 clients at 50ms EIAT,,,,6122034524.0,ns,1
Parallel Abe,1-core server handling 100 clients at 50ms EIAT,,,,6116371060.0,ns,1
Parallel Abe,1-core server handling 100 clients at 50ms EIAT,,,,6010099534.0,ns,1
Parallel Abe,1-core server handling 100 clients at 50ms EIAT,,,,6006641465.0,ns,1
Parallel Abe,1-core server handling 100 clients at 50ms EIAT,,,,6036374121.0,ns,1
Parallel Abe,1-core server handling 100 clients at 50ms EIAT,,,,6228058484.0,ns,1
Parallel Abe,1-core server handling 100 clients at 50ms EIAT,,,,6049606526.0,ns,1
Parallel Abe,1-core server handling 100 clients at 50ms EIAT,,,,5932593691.0,ns,1
Parallel Abe,1-core server handling 100 clients at 50ms EIAT,,,,6177390443.0,ns,1
Parallel Abe,1-core server handling 100 clients at 50ms EIAT,,,,6261999587.0,ns,1
Parallel Abe,1-core server handling 100 clients at 50ms EIAT,,,,5833936761.0,ns,1
Parallel Abe,1-core server handling 100 clients at 50ms EIAT,,,,5939666746.0,ns,1
Parallel Abe,1-core server handling 100 clients at 50ms EIAT,,,,6013267724.0,ns,1
Parallel Abe,1-core server handling 100 clients at 50ms EIAT,,,,6126898216.0,ns,1
Parallel Abe,1-core server handling 100 clients at 50ms EIAT,,,,5995943518.0,ns,1
Parallel Abe,1-core server handling 100 clients at 50ms EIAT,,,,6081614951.0,ns,1
Parallel Abe,1-core server handling 100 clients at 50ms EIAT,,,,5909914050.0,ns,1
Parallel Abe,1-core server handling 100 clients at 50ms EIAT,,,,6046951298.0,ns,1
Parallel Abe,1-core server handling 100 clients at 50ms EIAT,,,,6724477429.0,ns,1
Parallel Abe,1-core server handling 100 clients at 50ms EIAT,,,,6221571921.0,ns,1
Parallel Abe,1-core server handling 100 clients at 50ms EIAT,,,,6416854604.0,ns,1
Parallel Abe,1-core server handling 100 clients at 50ms EIAT,,,,5965994049.0,ns,1
Parallel Abe,1-core server handling 100 clients at 50ms EIAT,,,,6019399363.0,ns,1
Parallel Abe,1-core server handling 100 clients at 50ms EIAT,,,,6501625026.0,ns,1
Parallel Abe,1-core server handling 100 clients at 50ms EIAT,,,,5981711857.0,ns,1
