group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Parallel Abe,step 1[s = 32],,,,4334603.0,ns,6
Parallel Abe,step 1[s = 32],,,,8664117.0,ns,12
Parallel Abe,step 1[s = 32],,,,12682743.0,ns,18
Parallel Abe,step 1[s = 32],,,,16813613.0,ns,24
Parallel Abe,step 1[s = 32],,,,21587386.0,ns,30
Parallel Abe,step 1[s = 32],,,,26292947.0,ns,36
Parallel Abe,step 1[s = 32],,,,30464607.0,ns,42
Parallel Abe,step 1[s = 32],,,,33803279.0,ns,48
Parallel Abe,step 1[s = 32],,,,38613144.0,ns,54
Parallel Abe,step 1[s = 32],,,,46226067.0,ns,60
Parallel Abe,step 1[s = 32],,,,56727223.0,ns,66
Parallel Abe,step 1[s = 32],,,,62011068.0,ns,72
Parallel Abe,step 1[s = 32],,,,67640389.0,ns,78
Parallel Abe,step 1[s = 32],,,,72249119.0,ns,84
Parallel Abe,step 1[s = 32],,,,77778438.0,ns,90
Parallel Abe,step 1[s = 32],,,,82105132.0,ns,96
Parallel Abe,step 1[s = 32],,,,87306513.0,ns,102
Parallel Abe,step 1[s = 32],,,,93535198.0,ns,108
Parallel Abe,step 1[s = 32],,,,97605456.0,ns,114
Parallel Abe,step 1[s = 32],,,,103667436.0,ns,120
Parallel Abe,step 1[s = 32],,,,106989547.0,ns,126
Parallel Abe,step 1[s = 32],,,,94102791.0,ns,132
Parallel Abe,step 1[s = 32],,,,98717829.0,ns,138
Parallel Abe,step 1[s = 32],,,,103317570.0,ns,144
Parallel Abe,step 1[s = 32],,,,107490648.0,ns,150
Parallel Abe,step 1[s = 32],,,,110399222.0,ns,156
Parallel Abe,step 1[s = 32],,,,113474738.0,ns,162
Parallel Abe,step 1[s = 32],,,,117577967.0,ns,168
Parallel Abe,step 1[s = 32],,,,122728717.0,ns,174
Parallel Abe,step 1[s = 32],,,,128652215.0,ns,180
Parallel Abe,step 1[s = 32],,,,130730281.0,ns,186
Parallel Abe,step 1[s = 32],,,,134736566.0,ns,192
Parallel Abe,step 1[s = 32],,,,139501630.0,ns,198
Parallel Abe,step 1[s = 32],,,,145058729.0,ns,204
Parallel Abe,step 1[s = 32],,,,148180007.0,ns,210
Parallel Abe,step 1[s = 32],,,,153218646.0,ns,216
Parallel Abe,step 1[s = 32],,,,158359646.0,ns,222
Parallel Abe,step 1[s = 32],,,,162982356.0,ns,228
Parallel Abe,step 1[s = 32],,,,165074781.0,ns,234
Parallel Abe,step 1[s = 32],,,,170584360.0,ns,240
