group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Parallel Abe,step 2[s = 4],,,,4237482.0,ns,6
Parallel Abe,step 2[s = 4],,,,8479533.0,ns,12
Parallel Abe,step 2[s = 4],,,,12619643.0,ns,18
Parallel Abe,step 2[s = 4],,,,16972235.0,ns,24
Parallel Abe,step 2[s = 4],,,,21126166.0,ns,30
Parallel Abe,step 2[s = 4],,,,25433439.0,ns,36
Parallel Abe,step 2[s = 4],,,,29578357.0,ns,42
Parallel Abe,step 2[s = 4],,,,33886332.0,ns,48
Parallel Abe,step 2[s = 4],,,,38135152.0,ns,54
Parallel Abe,step 2[s = 4],,,,42493308.0,ns,60
Parallel Abe,step 2[s = 4],,,,46636835.0,ns,66
Parallel Abe,step 2[s = 4],,,,51258206.0,ns,72
Parallel Abe,step 2[s = 4],,,,55154070.0,ns,78
Parallel Abe,step 2[s = 4],,,,59448573.0,ns,84
Parallel Abe,step 2[s = 4],,,,63564561.0,ns,90
Parallel Abe,step 2[s = 4],,,,67585518.0,ns,96
Parallel Abe,step 2[s = 4],,,,72103515.0,ns,102
Parallel Abe,step 2[s = 4],,,,76428479.0,ns,108
Parallel Abe,step 2[s = 4],,,,80457116.0,ns,114
Parallel Abe,step 2[s = 4],,,,84682517.0,ns,120
Parallel Abe,step 2[s = 4],,,,88928688.0,ns,126
Parallel Abe,step 2[s = 4],,,,93126139.0,ns,132
Parallel Abe,step 2[s = 4],,,,97241498.0,ns,138
Parallel Abe,step 2[s = 4],,,,101622552.0,ns,144
Parallel Abe,step 2[s = 4],,,,105931356.0,ns,150
Parallel Abe,step 2[s = 4],,,,109813148.0,ns,156
Parallel Abe,step 2[s = 4],,,,113830866.0,ns,162
Parallel Abe,step 2[s = 4],,,,118272272.0,ns,168
Parallel Abe,step 2[s = 4],,,,122704716.0,ns,174
Parallel Abe,step 2[s = 4],,,,127407269.0,ns,180
Parallel Abe,step 2[s = 4],,,,131108509.0,ns,186
Parallel Abe,step 2[s = 4],,,,135672777.0,ns,192
Parallel Abe,step 2[s = 4],,,,139973160.0,ns,198
Parallel Abe,step 2[s = 4],,,,143541566.0,ns,204
Parallel Abe,step 2[s = 4],,,,147578383.0,ns,210
Parallel Abe,step 2[s = 4],,,,152027460.0,ns,216
Parallel Abe,step 2[s = 4],,,,156770282.0,ns,222
Parallel Abe,step 2[s = 4],,,,160949863.0,ns,228
Parallel Abe,step 2[s = 4],,,,165231734.0,ns,234
Parallel Abe,step 2[s = 4],,,,169400044.0,ns,240
Parallel Abe,step 2[s = 4],,,,173921482.0,ns,246
Parallel Abe,step 2[s = 4],,,,177890448.0,ns,252
Parallel Abe,step 2[s = 4],,,,182123689.0,ns,258
Parallel Abe,step 2[s = 4],,,,186056304.0,ns,264
Parallel Abe,step 2[s = 4],,,,190573461.0,ns,270
Parallel Abe,step 2[s = 4],,,,194837904.0,ns,276
Parallel Abe,step 2[s = 4],,,,199140695.0,ns,282
Parallel Abe,step 2[s = 4],,,,203619613.0,ns,288
Parallel Abe,step 2[s = 4],,,,208361325.0,ns,294
Parallel Abe,step 2[s = 4],,,,212452103.0,ns,300
Parallel Abe,step 2[s = 4],,,,215256653.0,ns,306
Parallel Abe,step 2[s = 4],,,,219393584.0,ns,312
Parallel Abe,step 2[s = 4],,,,224517893.0,ns,318
Parallel Abe,step 2[s = 4],,,,228899058.0,ns,324
Parallel Abe,step 2[s = 4],,,,232451705.0,ns,330
Parallel Abe,step 2[s = 4],,,,235753176.0,ns,336
Parallel Abe,step 2[s = 4],,,,241339826.0,ns,342
Parallel Abe,step 2[s = 4],,,,245443836.0,ns,348
Parallel Abe,step 2[s = 4],,,,249969821.0,ns,354
Parallel Abe,step 2[s = 4],,,,254216685.0,ns,360
Parallel Abe,step 2[s = 4],,,,258445856.0,ns,366
Parallel Abe,step 2[s = 4],,,,262497242.0,ns,372
Parallel Abe,step 2[s = 4],,,,266723494.0,ns,378
Parallel Abe,step 2[s = 4],,,,271219271.0,ns,384
Parallel Abe,step 2[s = 4],,,,275068515.0,ns,390
Parallel Abe,step 2[s = 4],,,,279742594.0,ns,396
Parallel Abe,step 2[s = 4],,,,283397964.0,ns,402
Parallel Abe,step 2[s = 4],,,,287856460.0,ns,408
Parallel Abe,step 2[s = 4],,,,293922131.0,ns,414
Parallel Abe,step 2[s = 4],,,,296452615.0,ns,420
Parallel Abe,step 2[s = 4],,,,299689925.0,ns,426
Parallel Abe,step 2[s = 4],,,,304851007.0,ns,432
Parallel Abe,step 2[s = 4],,,,310058729.0,ns,438
Parallel Abe,step 2[s = 4],,,,314242789.0,ns,444
Parallel Abe,step 2[s = 4],,,,318400519.0,ns,450
Parallel Abe,step 2[s = 4],,,,322034637.0,ns,456
Parallel Abe,step 2[s = 4],,,,326349170.0,ns,462
Parallel Abe,step 2[s = 4],,,,330901629.0,ns,468
Parallel Abe,step 2[s = 4],,,,335153570.0,ns,474
Parallel Abe,step 2[s = 4],,,,337698446.0,ns,480
Parallel Abe,step 2[s = 4],,,,343600681.0,ns,486
Parallel Abe,step 2[s = 4],,,,347683232.0,ns,492
Parallel Abe,step 2[s = 4],,,,350029231.0,ns,498
Parallel Abe,step 2[s = 4],,,,355722613.0,ns,504
Parallel Abe,step 2[s = 4],,,,360159040.0,ns,510
Parallel Abe,step 2[s = 4],,,,364390811.0,ns,516
Parallel Abe,step 2[s = 4],,,,368454268.0,ns,522
Parallel Abe,step 2[s = 4],,,,373407586.0,ns,528
Parallel Abe,step 2[s = 4],,,,377171835.0,ns,534
Parallel Abe,step 2[s = 4],,,,381061661.0,ns,540
Parallel Abe,step 2[s = 4],,,,384324572.0,ns,546
Parallel Abe,step 2[s = 4],,,,390148056.0,ns,552
Parallel Abe,step 2[s = 4],,,,395174585.0,ns,558
Parallel Abe,step 2[s = 4],,,,398253661.0,ns,564
Parallel Abe,step 2[s = 4],,,,404046078.0,ns,570
Parallel Abe,step 2[s = 4],,,,407590562.0,ns,576
Parallel Abe,step 2[s = 4],,,,411761553.0,ns,582
Parallel Abe,step 2[s = 4],,,,416791942.0,ns,588
Parallel Abe,step 2[s = 4],,,,420681974.0,ns,594
Parallel Abe,step 2[s = 4],,,,425741516.0,ns,600
