group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Parallel Abe,16-core server handling 100 clients at 1ms EIAT,,,,410606476.0,ns,1
Parallel Abe,16-core server handling 100 clients at 1ms EIAT,,,,400133755.0,ns,1
Parallel Abe,16-core server handling 100 clients at 1ms EIAT,,,,409949661.0,ns,1
Parallel Abe,16-core server handling 100 clients at 1ms EIAT,,,,417474995.0,ns,1
Parallel Abe,16-core server handling 100 clients at 1ms EIAT,,,,409496040.0,ns,1
Parallel Abe,16-core server handling 100 clients at 1ms EIAT,,,,411840832.0,ns,1
Parallel Abe,16-core server handling 100 clients at 1ms EIAT,,,,408854536.0,ns,1
Parallel Abe,16-core server handling 100 clients at 1ms EIAT,,,,412923045.0,ns,1
Parallel Abe,16-core server handling 100 clients at 1ms EIAT,,,,406840793.0,ns,1
Parallel Abe,16-core server handling 100 clients at 1ms EIAT,,,,417325251.0,ns,1
Parallel Abe,16-core server handling 100 clients at 1ms EIAT,,,,400672829.0,ns,1
Parallel Abe,16-core server handling 100 clients at 1ms EIAT,,,,408610101.0,ns,1
Parallel Abe,16-core server handling 100 clients at 1ms EIAT,,,,406157147.0,ns,1
Parallel Abe,16-core server handling 100 clients at 1ms EIAT,,,,403176333.0,ns,1
Parallel Abe,16-core server handling 100 clients at 1ms EIAT,,,,410245867.0,ns,1
Parallel Abe,16-core server handling 100 clients at 1ms EIAT,,,,417160227.0,ns,1
Parallel Abe,16-core server handling 100 clients at 1ms EIAT,,,,407781744.0,ns,1
Parallel Abe,16-core server handling 100 clients at 1ms EIAT,,,,416103284.0,ns,1
Parallel Abe,16-core server handling 100 clients at 1ms EIAT,,,,407216221.0,ns,1
Parallel Abe,16-core server handling 100 clients at 1ms EIAT,,,,404803568.0,ns,1
Parallel Abe,16-core server handling 100 clients at 1ms EIAT,,,,405908642.0,ns,1
Parallel Abe,16-core server handling 100 clients at 1ms EIAT,,,,409328447.0,ns,1
