group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Parallel Abe,step 4[s = 4],,,,3989594.0,ns,8
Parallel Abe,step 4[s = 4],,,,7939476.0,ns,16
Parallel Abe,step 4[s = 4],,,,11998781.0,ns,24
Parallel Abe,step 4[s = 4],,,,16033037.0,ns,32
Parallel Abe,step 4[s = 4],,,,19999849.0,ns,40
Parallel Abe,step 4[s = 4],,,,23930042.0,ns,48
Parallel Abe,step 4[s = 4],,,,27977327.0,ns,56
Parallel Abe,step 4[s = 4],,,,31569483.0,ns,64
Parallel Abe,step 4[s = 4],,,,35855702.0,ns,72
Parallel Abe,step 4[s = 4],,,,39695783.0,ns,80
Parallel Abe,step 4[s = 4],,,,43911871.0,ns,88
Parallel Abe,step 4[s = 4],,,,48040958.0,ns,96
Parallel Abe,step 4[s = 4],,,,51965660.0,ns,104
Parallel Abe,step 4[s = 4],,,,56067836.0,ns,112
Parallel Abe,step 4[s = 4],,,,59977598.0,ns,120
Parallel Abe,step 4[s = 4],,,,63959642.0,ns,128
Parallel Abe,step 4[s = 4],,,,67550627.0,ns,136
Parallel Abe,step 4[s = 4],,,,71483299.0,ns,144
Parallel Abe,step 4[s = 4],,,,76053065.0,ns,152
Parallel Abe,step 4[s = 4],,,,79988928.0,ns,160
Parallel Abe,step 4[s = 4],,,,83458261.0,ns,168
Parallel Abe,step 4[s = 4],,,,88061947.0,ns,176
Parallel Abe,step 4[s = 4],,,,91528580.0,ns,184
Parallel Abe,step 4[s = 4],,,,95419201.0,ns,192
Parallel Abe,step 4[s = 4],,,,99962557.0,ns,200
Parallel Abe,step 4[s = 4],,,,104047273.0,ns,208
Parallel Abe,step 4[s = 4],,,,108008986.0,ns,216
Parallel Abe,step 4[s = 4],,,,111961848.0,ns,224
Parallel Abe,step 4[s = 4],,,,115157596.0,ns,232
Parallel Abe,step 4[s = 4],,,,119283562.0,ns,240
Parallel Abe,step 4[s = 4],,,,123617073.0,ns,248
Parallel Abe,step 4[s = 4],,,,127859883.0,ns,256
Parallel Abe,step 4[s = 4],,,,131659731.0,ns,264
Parallel Abe,step 4[s = 4],,,,135169996.0,ns,272
