group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Parallel Abe,step 3[s = 8],,,,4309484.0,ns,35
Parallel Abe,step 3[s = 8],,,,8788199.0,ns,70
Parallel Abe,step 3[s = 8],,,,12104701.0,ns,105
Parallel Abe,step 3[s = 8],,,,16576228.0,ns,140
Parallel Abe,step 3[s = 8],,,,20410721.0,ns,175
Parallel Abe,step 3[s = 8],,,,24203151.0,ns,210
Parallel Abe,step 3[s = 8],,,,28487656.0,ns,245
Parallel Abe,step 3[s = 8],,,,32535921.0,ns,280
Parallel Abe,step 3[s = 8],,,,36595209.0,ns,315
Parallel Abe,step 3[s = 8],,,,40822271.0,ns,350
Parallel Abe,step 3[s = 8],,,,44277175.0,ns,385
Parallel Abe,step 3[s = 8],,,,48175490.0,ns,420
Parallel Abe,step 3[s = 8],,,,53334380.0,ns,455
Parallel Abe,step 3[s = 8],,,,56947968.0,ns,490
Parallel Abe,step 3[s = 8],,,,61273372.0,ns,525
Parallel Abe,step 3[s = 8],,,,66042516.0,ns,560
Parallel Abe,step 3[s = 8],,,,70216114.0,ns,595
Parallel Abe,step 3[s = 8],,,,72951693.0,ns,630
Parallel Abe,step 3[s = 8],,,,76303067.0,ns,665
Parallel Abe,step 3[s = 8],,,,81312334.0,ns,700
Parallel Abe,step 3[s = 8],,,,83234956.0,ns,735
Parallel Abe,step 3[s = 8],,,,87881665.0,ns,770
Parallel Abe,step 3[s = 8],,,,91242039.0,ns,805
Parallel Abe,step 3[s = 8],,,,94110341.0,ns,840
Parallel Abe,step 3[s = 8],,,,97864830.0,ns,875
Parallel Abe,step 3[s = 8],,,,100500058.0,ns,910
Parallel Abe,step 3[s = 8],,,,104850963.0,ns,945
Parallel Abe,step 3[s = 8],,,,108466510.0,ns,980
Parallel Abe,step 3[s = 8],,,,111981616.0,ns,1015
Parallel Abe,step 3[s = 8],,,,117127646.0,ns,1050
Parallel Abe,step 3[s = 8],,,,119579339.0,ns,1085
Parallel Abe,step 3[s = 8],,,,124331773.0,ns,1120
Parallel Abe,step 3[s = 8],,,,127893999.0,ns,1155
Parallel Abe,step 3[s = 8],,,,132428037.0,ns,1190
Parallel Abe,step 3[s = 8],,,,136606796.0,ns,1225
Parallel Abe,step 3[s = 8],,,,139822347.0,ns,1260
Parallel Abe,step 3[s = 8],,,,142965054.0,ns,1295
Parallel Abe,step 3[s = 8],,,,151159181.0,ns,1330
Parallel Abe,step 3[s = 8],,,,155522315.0,ns,1365
Parallel Abe,step 3[s = 8],,,,160106913.0,ns,1400
Parallel Abe,step 3[s = 8],,,,163338954.0,ns,1435
Parallel Abe,step 3[s = 8],,,,167140986.0,ns,1470
Parallel Abe,step 3[s = 8],,,,169484296.0,ns,1505
Parallel Abe,step 3[s = 8],,,,174953524.0,ns,1540
Parallel Abe,step 3[s = 8],,,,178255006.0,ns,1575
Parallel Abe,step 3[s = 8],,,,183050939.0,ns,1610
Parallel Abe,step 3[s = 8],,,,186845571.0,ns,1645
Parallel Abe,step 3[s = 8],,,,184629082.0,ns,1680
Parallel Abe,step 3[s = 8],,,,187567597.0,ns,1715
Parallel Abe,step 3[s = 8],,,,192302749.0,ns,1750
Parallel Abe,step 3[s = 8],,,,196408867.0,ns,1785
Parallel Abe,step 3[s = 8],,,,196135801.0,ns,1820
Parallel Abe,step 3[s = 8],,,,198750608.0,ns,1855
Parallel Abe,step 3[s = 8],,,,208358195.0,ns,1890
Parallel Abe,step 3[s = 8],,,,211911231.0,ns,1925
Parallel Abe,step 3[s = 8],,,,211992293.0,ns,1960
Parallel Abe,step 3[s = 8],,,,216735276.0,ns,1995
Parallel Abe,step 3[s = 8],,,,222085401.0,ns,2030
Parallel Abe,step 3[s = 8],,,,228497310.0,ns,2065
Parallel Abe,step 3[s = 8],,,,228444138.0,ns,2100
Parallel Abe,step 3[s = 8],,,,232359352.0,ns,2135
Parallel Abe,step 3[s = 8],,,,234970379.0,ns,2170
Parallel Abe,step 3[s = 8],,,,239349543.0,ns,2205
Parallel Abe,step 3[s = 8],,,,249035403.0,ns,2240
Parallel Abe,step 3[s = 8],,,,252065868.0,ns,2275
Parallel Abe,step 3[s = 8],,,,256300020.0,ns,2310
Parallel Abe,step 3[s = 8],,,,260721023.0,ns,2345
Parallel Abe,step 3[s = 8],,,,267817158.0,ns,2380
Parallel Abe,step 3[s = 8],,,,270151888.0,ns,2415
Parallel Abe,step 3[s = 8],,,,262989084.0,ns,2450
Parallel Abe,step 3[s = 8],,,,271432105.0,ns,2485
Parallel Abe,step 3[s = 8],,,,273839688.0,ns,2520
Parallel Abe,step 3[s = 8],,,,273547951.0,ns,2555
Parallel Abe,step 3[s = 8],,,,277717041.0,ns,2590
Parallel Abe,step 3[s = 8],,,,283731691.0,ns,2625
Parallel Abe,step 3[s = 8],,,,289486236.0,ns,2660
Parallel Abe,step 3[s = 8],,,,305007349.0,ns,2695
Parallel Abe,step 3[s = 8],,,,303590529.0,ns,2730
Parallel Abe,step 3[s = 8],,,,300225347.0,ns,2765
Parallel Abe,step 3[s = 8],,,,303903276.0,ns,2800
Parallel Abe,step 3[s = 8],,,,309393595.0,ns,2835
Parallel Abe,step 3[s = 8],,,,311740035.0,ns,2870
Parallel Abe,step 3[s = 8],,,,312179034.0,ns,2905
Parallel Abe,step 3[s = 8],,,,314699600.0,ns,2940
Parallel Abe,step 3[s = 8],,,,336830796.0,ns,2975
Parallel Abe,step 3[s = 8],,,,333376731.0,ns,3010
Parallel Abe,step 3[s = 8],,,,340154878.0,ns,3045
Parallel Abe,step 3[s = 8],,,,348015970.0,ns,3080
Parallel Abe,step 3[s = 8],,,,356429141.0,ns,3115
Parallel Abe,step 3[s = 8],,,,361485329.0,ns,3150
Parallel Abe,step 3[s = 8],,,,354658474.0,ns,3185
Parallel Abe,step 3[s = 8],,,,342930075.0,ns,3220
Parallel Abe,step 3[s = 8],,,,348989085.0,ns,3255
Parallel Abe,step 3[s = 8],,,,355566283.0,ns,3290
Parallel Abe,step 3[s = 8],,,,353948599.0,ns,3325
Parallel Abe,step 3[s = 8],,,,360135870.0,ns,3360
