group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Sequential Blind Schnorr,step 4[s = 4],,,,1055393.0,ns,3
Sequential Blind Schnorr,step 4[s = 4],,,,2107986.0,ns,6
Sequential Blind Schnorr,step 4[s = 4],,,,3168808.0,ns,9
Sequential Blind Schnorr,step 4[s = 4],,,,4213040.0,ns,12
Sequential Blind Schnorr,step 4[s = 4],,,,5260275.0,ns,15
Sequential Blind Schnorr,step 4[s = 4],,,,6309425.0,ns,18
Sequential Blind Schnorr,step 4[s = 4],,,,7367860.0,ns,21
Sequential Blind Schnorr,step 4[s = 4],,,,8425901.0,ns,24
Sequential Blind Schnorr,step 4[s = 4],,,,9465384.0,ns,27
Sequential Blind Schnorr,step 4[s = 4],,,,10522168.0,ns,30
Sequential Blind Schnorr,step 4[s = 4],,,,11568239.0,ns,33
Sequential Blind Schnorr,step 4[s = 4],,,,12627562.0,ns,36
Sequential Blind Schnorr,step 4[s = 4],,,,13688415.0,ns,39
Sequential Blind Schnorr,step 4[s = 4],,,,14723548.0,ns,42
Sequential Blind Schnorr,step 4[s = 4],,,,15792521.0,ns,45
Sequential Blind Schnorr,step 4[s = 4],,,,16834773.0,ns,48
Sequential Blind Schnorr,step 4[s = 4],,,,17884646.0,ns,51
Sequential Blind Schnorr,step 4[s = 4],,,,18958479.0,ns,54
Sequential Blind Schnorr,step 4[s = 4],,,,19995191.0,ns,57
Sequential Blind Schnorr,step 4[s = 4],,,,21038525.0,ns,60
Sequential Blind Schnorr,step 4[s = 4],,,,22113656.0,ns,63
Sequential Blind Schnorr,step 4[s = 4],,,,23166969.0,ns,66
Sequential Blind Schnorr,step 4[s = 4],,,,24200562.0,ns,69
Sequential Blind Schnorr,step 4[s = 4],,,,25248205.0,ns,72
Sequential Blind Schnorr,step 4[s = 4],,,,26301047.0,ns,75
Sequential Blind Schnorr,step 4[s = 4],,,,27381331.0,ns,78
Sequential Blind Schnorr,step 4[s = 4],,,,28427094.0,ns,81
Sequential Blind Schnorr,step 4[s = 4],,,,29499005.0,ns,84
Sequential Blind Schnorr,step 4[s = 4],,,,30518779.0,ns,87
Sequential Blind Schnorr,step 4[s = 4],,,,31565181.0,ns,90
Sequential Blind Schnorr,step 4[s = 4],,,,32634134.0,ns,93
Sequential Blind Schnorr,step 4[s = 4],,,,33668816.0,ns,96
Sequential Blind Schnorr,step 4[s = 4],,,,34744950.0,ns,99
Sequential Blind Schnorr,step 4[s = 4],,,,35794672.0,ns,102
Sequential Blind Schnorr,step 4[s = 4],,,,36832105.0,ns,105
Sequential Blind Schnorr,step 4[s = 4],,,,37878226.0,ns,108
Sequential Blind Schnorr,step 4[s = 4],,,,38952471.0,ns,111
