group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Parallel Abe,step 3[s = 32],,,,3812583.0,ns,12
Parallel Abe,step 3[s = 32],,,,7761057.0,ns,24
Parallel Abe,step 3[s = 32],,,,11444568.0,ns,36
Parallel Abe,step 3[s = 32],,,,16161518.0,ns,48
Parallel Abe,step 3[s = 32],,,,20304158.0,ns,60
Parallel Abe,step 3[s = 32],,,,24380546.0,ns,72
Parallel Abe,step 3[s = 32],,,,27385710.0,ns,84
Parallel Abe,step 3[s = 32],,,,32675936.0,ns,96
Parallel Abe,step 3[s = 32],,,,35590717.0,ns,108
Parallel Abe,step 3[s = 32],,,,41686820.0,ns,120
Parallel Abe,step 3[s = 32],,,,43795205.0,ns,132
Parallel Abe,step 3[s = 32],,,,47496275.0,ns,144
Parallel Abe,step 3[s = 32],,,,49802314.0,ns,156
Parallel Abe,step 3[s = 32],,,,58170274.0,ns,168
Parallel Abe,step 3[s = 32],,,,57055931.0,ns,180
Parallel Abe,step 3[s = 32],,,,65923613.0,ns,192
Parallel Abe,step 3[s = 32],,,,66207878.0,ns,204
Parallel Abe,step 3[s = 32],,,,69649982.0,ns,216
Parallel Abe,step 3[s = 32],,,,77581604.0,ns,228
Parallel Abe,step 3[s = 32],,,,79776021.0,ns,240
Parallel Abe,step 3[s = 32],,,,86669600.0,ns,252
Parallel Abe,step 3[s = 32],,,,90846020.0,ns,264
Parallel Abe,step 3[s = 32],,,,92595767.0,ns,276
Parallel Abe,step 3[s = 32],,,,93217321.0,ns,288
Parallel Abe,step 3[s = 32],,,,100875986.0,ns,300
Parallel Abe,step 3[s = 32],,,,102521953.0,ns,312
Parallel Abe,step 3[s = 32],,,,107722023.0,ns,324
Parallel Abe,step 3[s = 32],,,,113508289.0,ns,336
Parallel Abe,step 3[s = 32],,,,115379369.0,ns,348
Parallel Abe,step 3[s = 32],,,,119188431.0,ns,360
Parallel Abe,step 3[s = 32],,,,126598731.0,ns,372
Parallel Abe,step 3[s = 32],,,,128471302.0,ns,384
Parallel Abe,step 3[s = 32],,,,130624988.0,ns,396
Parallel Abe,step 3[s = 32],,,,138416156.0,ns,408
Parallel Abe,step 3[s = 32],,,,141500772.0,ns,420
Parallel Abe,step 3[s = 32],,,,147332219.0,ns,432
Parallel Abe,step 3[s = 32],,,,149548566.0,ns,444
Parallel Abe,step 3[s = 32],,,,150616680.0,ns,456
Parallel Abe,step 3[s = 32],,,,155766990.0,ns,468
Parallel Abe,step 3[s = 32],,,,156187099.0,ns,480
Parallel Abe,step 3[s = 32],,,,162479146.0,ns,492
Parallel Abe,step 3[s = 32],,,,166630164.0,ns,504
Parallel Abe,step 3[s = 32],,,,170265843.0,ns,516
Parallel Abe,step 3[s = 32],,,,178563602.0,ns,528
Parallel Abe,step 3[s = 32],,,,179321088.0,ns,540
Parallel Abe,step 3[s = 32],,,,183041459.0,ns,552
Parallel Abe,step 3[s = 32],,,,189875787.0,ns,564
Parallel Abe,step 3[s = 32],,,,190729584.0,ns,576
Parallel Abe,step 3[s = 32],,,,196959259.0,ns,588
Parallel Abe,step 3[s = 32],,,,198172235.0,ns,600
Parallel Abe,step 3[s = 32],,,,203659634.0,ns,612
Parallel Abe,step 3[s = 32],,,,207062267.0,ns,624
Parallel Abe,step 3[s = 32],,,,210941130.0,ns,636
Parallel Abe,step 3[s = 32],,,,215197953.0,ns,648
Parallel Abe,step 3[s = 32],,,,222612593.0,ns,660
Parallel Abe,step 3[s = 32],,,,225529104.0,ns,672
Parallel Abe,step 3[s = 32],,,,229050262.0,ns,684
Parallel Abe,step 3[s = 32],,,,232909854.0,ns,696
Parallel Abe,step 3[s = 32],,,,235023611.0,ns,708
Parallel Abe,step 3[s = 32],,,,245584188.0,ns,720
Parallel Abe,step 3[s = 32],,,,243847570.0,ns,732
Parallel Abe,step 3[s = 32],,,,249584744.0,ns,744
Parallel Abe,step 3[s = 32],,,,249379190.0,ns,756
Parallel Abe,step 3[s = 32],,,,251023556.0,ns,768
Parallel Abe,step 3[s = 32],,,,261175354.0,ns,780
Parallel Abe,step 3[s = 32],,,,262034903.0,ns,792
Parallel Abe,step 3[s = 32],,,,265044287.0,ns,804
Parallel Abe,step 3[s = 32],,,,275635387.0,ns,816
Parallel Abe,step 3[s = 32],,,,275428982.0,ns,828
Parallel Abe,step 3[s = 32],,,,275431882.0,ns,840
Parallel Abe,step 3[s = 32],,,,287622305.0,ns,852
Parallel Abe,step 3[s = 32],,,,283616828.0,ns,864
Parallel Abe,step 3[s = 32],,,,294774239.0,ns,876
Parallel Abe,step 3[s = 32],,,,296353303.0,ns,888
Parallel Abe,step 3[s = 32],,,,295326252.0,ns,900
Parallel Abe,step 3[s = 32],,,,305113011.0,ns,912
Parallel Abe,step 3[s = 32],,,,307667157.0,ns,924
Parallel Abe,step 3[s = 32],,,,314109757.0,ns,936
Parallel Abe,step 3[s = 32],,,,311635233.0,ns,948
Parallel Abe,step 3[s = 32],,,,317926278.0,ns,960
Parallel Abe,step 3[s = 32],,,,324050291.0,ns,972
Parallel Abe,step 3[s = 32],,,,329728424.0,ns,984
Parallel Abe,step 3[s = 32],,,,328687060.0,ns,996
Parallel Abe,step 3[s = 32],,,,330703524.0,ns,1008
Parallel Abe,step 3[s = 32],,,,338767239.0,ns,1020
Parallel Abe,step 3[s = 32],,,,345367880.0,ns,1032
Parallel Abe,step 3[s = 32],,,,348999450.0,ns,1044
Parallel Abe,step 3[s = 32],,,,356537631.0,ns,1056
Parallel Abe,step 3[s = 32],,,,357072486.0,ns,1068
Parallel Abe,step 3[s = 32],,,,362481207.0,ns,1080
Parallel Abe,step 3[s = 32],,,,363748583.0,ns,1092
Parallel Abe,step 3[s = 32],,,,365668355.0,ns,1104
Parallel Abe,step 3[s = 32],,,,374552765.0,ns,1116
Parallel Abe,step 3[s = 32],,,,379225916.0,ns,1128
Parallel Abe,step 3[s = 32],,,,378773196.0,ns,1140
Parallel Abe,step 3[s = 32],,,,385197444.0,ns,1152
Parallel Abe,step 3[s = 32],,,,388293201.0,ns,1164
Parallel Abe,step 3[s = 32],,,,390117179.0,ns,1176
Parallel Abe,step 3[s = 32],,,,394932323.0,ns,1188
Parallel Abe,step 3[s = 32],,,,391993260.0,ns,1200
