group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Sequential Blind Schnorr,step 2[s = 8],,,,1411601.0,ns,2
Sequential Blind Schnorr,step 2[s = 8],,,,2841411.0,ns,4
Sequential Blind Schnorr,step 2[s = 8],,,,4249032.0,ns,6
Sequential Blind Schnorr,step 2[s = 8],,,,5666331.0,ns,8
Sequential Blind Schnorr,step 2[s = 8],,,,7073251.0,ns,10
Sequential Blind Schnorr,step 2[s = 8],,,,8494713.0,ns,12
Sequential Blind Schnorr,step 2[s = 8],,,,9916112.0,ns,14
Sequential Blind Schnorr,step 2[s = 8],,,,11334544.0,ns,16
Sequential Blind Schnorr,step 2[s = 8],,,,12860086.0,ns,18
Sequential Blind Schnorr,step 2[s = 8],,,,14163773.0,ns,20
Sequential Blind Schnorr,step 2[s = 8],,,,15569344.0,ns,22
Sequential Blind Schnorr,step 2[s = 8],,,,17000365.0,ns,24
Sequential Blind Schnorr,step 2[s = 8],,,,18409485.0,ns,26
Sequential Blind Schnorr,step 2[s = 8],,,,19830995.0,ns,28
Sequential Blind Schnorr,step 2[s = 8],,,,21235566.0,ns,30
Sequential Blind Schnorr,step 2[s = 8],,,,22642636.0,ns,32
Sequential Blind Schnorr,step 2[s = 8],,,,24082976.0,ns,34
Sequential Blind Schnorr,step 2[s = 8],,,,25492997.0,ns,36
Sequential Blind Schnorr,step 2[s = 8],,,,26892247.0,ns,38
Sequential Blind Schnorr,step 2[s = 8],,,,28339898.0,ns,40
Sequential Blind Schnorr,step 2[s = 8],,,,29726068.0,ns,42
Sequential Blind Schnorr,step 2[s = 8],,,,31135348.0,ns,44
Sequential Blind Schnorr,step 2[s = 8],,,,32563989.0,ns,46
Sequential Blind Schnorr,step 2[s = 8],,,,33975908.0,ns,48
Sequential Blind Schnorr,step 2[s = 8],,,,35385090.0,ns,50
Sequential Blind Schnorr,step 2[s = 8],,,,36833150.0,ns,52
Sequential Blind Schnorr,step 2[s = 8],,,,38250501.0,ns,54
Sequential Blind Schnorr,step 2[s = 8],,,,39657211.0,ns,56
Sequential Blind Schnorr,step 2[s = 8],,,,41060610.0,ns,58
Sequential Blind Schnorr,step 2[s = 8],,,,42497912.0,ns,60
Sequential Blind Schnorr,step 2[s = 8],,,,43905592.0,ns,62
Sequential Blind Schnorr,step 2[s = 8],,,,45335633.0,ns,64
Sequential Blind Schnorr,step 2[s = 8],,,,46720482.0,ns,66
Sequential Blind Schnorr,step 2[s = 8],,,,48138863.0,ns,68
Sequential Blind Schnorr,step 2[s = 8],,,,49541813.0,ns,70
Sequential Blind Schnorr,step 2[s = 8],,,,50963733.0,ns,72
Sequential Blind Schnorr,step 2[s = 8],,,,52418064.0,ns,74
Sequential Blind Schnorr,step 2[s = 8],,,,53790745.0,ns,76
