group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,5887851024.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,6033791535.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,5935068256.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,5978063848.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,6048580240.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,5968306850.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,5871660902.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,5907293129.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,6064213481.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,5853516526.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,5969461654.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,5948208219.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,6020828613.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,5958573157.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,5905780211.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,6022769285.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,5812546286.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,6001528370.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,6072167429.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,6045922283.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,6011600479.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,6010239942.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,5938446716.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,5871820695.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,6042294713.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,6005721212.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,6034710778.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,5813640999.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,5982846211.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,5963827342.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,6015596996.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,5965768305.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,6094491411.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,5892762522.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,5982406457.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,5882772265.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,5995150875.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,5834327468.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,5961804628.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,6005061412.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,6070263593.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,5910096744.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,5912474280.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,5940508052.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,5876925303.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,6174335254.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,5949970464.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,5933668582.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,5984117568.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,6033395594.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,5962113275.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,5969578847.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,5972794448.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,6016512330.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,5930072707.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,5957138865.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,5992249842.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,5905925260.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,6016998221.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,6007674988.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,6177613135.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,5959952038.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,5939898790.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,6016051061.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,6092414666.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,5987881626.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,5965874988.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,5871565449.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,6021756496.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,6037907677.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,5918977665.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,6003770522.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,6005844169.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,5890801439.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,6071268045.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,6081786675.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,5932349465.0,ns,1
Parallel Abe,1-core server handling 100 clients at 1ms EIAT,,,,5951310078.0,ns,1
