group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Parallel Abe,step 2[s = 8],,,,179162945.0,ns,234
Parallel Abe,step 2[s = 8],,,,183272393.0,ns,240
Parallel Abe,step 2[s = 8],,,,187638198.0,ns,246
Parallel Abe,step 2[s = 8],,,,191906200.0,ns,252
Parallel Abe,step 2[s = 8],,,,196345176.0,ns,258
Parallel Abe,step 2[s = 8],,,,201408285.0,ns,264
Parallel Abe,step 2[s = 8],,,,206072885.0,ns,270
Parallel Abe,step 2[s = 8],,,,210513133.0,ns,276
Parallel Abe,step 2[s = 8],,,,215187241.0,ns,282
Parallel Abe,step 2[s = 8],,,,219796362.0,ns,288
Parallel Abe,step 2[s = 8],,,,223304897.0,ns,294
Parallel Abe,step 2[s = 8],,,,228384717.0,ns,300
Parallel Abe,step 2[s = 8],,,,233223261.0,ns,306
Parallel Abe,step 2[s = 8],,,,239038488.0,ns,312
Parallel Abe,step 2[s = 8],,,,242754136.0,ns,318
Parallel Abe,step 2[s = 8],,,,247461749.0,ns,324
Parallel Abe,step 2[s = 8],,,,252090288.0,ns,330
Parallel Abe,step 2[s = 8],,,,256631507.0,ns,336
Parallel Abe,step 2[s = 8],,,,261410098.0,ns,342
Parallel Abe,step 2[s = 8],,,,266020659.0,ns,348
Parallel Abe,step 2[s = 8],,,,269834352.0,ns,354
Parallel Abe,step 2[s = 8],,,,274109803.0,ns,360
Parallel Abe,step 2[s = 8],,,,279155872.0,ns,366
Parallel Abe,step 2[s = 8],,,,284547799.0,ns,372
Parallel Abe,step 2[s = 8],,,,287939712.0,ns,378
Parallel Abe,step 2[s = 8],,,,292979640.0,ns,384
Parallel Abe,step 2[s = 8],,,,298164003.0,ns,390
Parallel Abe,step 2[s = 8],,,,302000325.0,ns,396
Parallel Abe,step 2[s = 8],,,,307186760.0,ns,402
Parallel Abe,step 2[s = 8],,,,311596710.0,ns,408
Parallel Abe,step 2[s = 8],,,,316338283.0,ns,414
Parallel Abe,step 2[s = 8],,,,320667306.0,ns,420
Parallel Abe,step 2[s = 8],,,,325526152.0,ns,426
Parallel Abe,step 2[s = 8],,,,328907461.0,ns,432
Parallel Abe,step 2[s = 8],,,,332978157.0,ns,438
Parallel Abe,step 2[s = 8],,,,338416197.0,ns,444
Parallel Abe,step 2[s = 8],,,,343259741.0,ns,450
Parallel Abe,step 2[s = 8],,,,347345410.0,ns,456
Parallel Abe,step 2[s = 8],,,,352186983.0,ns,462
Parallel Abe,step 2[s = 8],,,,357240093.0,ns,468
Parallel Abe,step 2[s = 8],,,,361195543.0,ns,474
Parallel Abe,step 2[s = 8],,,,365864182.0,ns,480
Parallel Abe,step 2[s = 8],,,,370778159.0,ns,486
Parallel Abe,step 2[s = 8],,,,375429619.0,ns,492
Parallel Abe,step 2[s = 8],,,,380122220.0,ns,498
Parallel Abe,step 2[s = 8],,,,384386143.0,ns,504
Parallel Abe,step 2[s = 8],,,,389606695.0,ns,510
Parallel Abe,step 2[s = 8],,,,395946382.0,ns,516
Parallel Abe,step 2[s = 8],,,,397133836.0,ns,522
Parallel Abe,step 2[s = 8],,,,402224108.0,ns,528
Parallel Abe,step 2[s = 8],,,,407029560.0,ns,534
Parallel Abe,step 2[s = 8],,,,411785265.0,ns,540
Parallel Abe,step 2[s = 8],,,,417395024.0,ns,546
Parallel Abe,step 2[s = 8],,,,422148146.0,ns,552
Parallel Abe,step 2[s = 8],,,,425368427.0,ns,558
Parallel Abe,step 2[s = 8],,,,429922565.0,ns,564
Parallel Abe,step 2[s = 8],,,,434066584.0,ns,570
Parallel Abe,step 2[s = 8],,,,439895220.0,ns,576
Parallel Abe,step 2[s = 8],,,,442997537.0,ns,582
Parallel Abe,step 2[s = 8],,,,470197053.0,ns,588
Parallel Abe,step 2[s = 8],,,,462433646.0,ns,594
Parallel Abe,step 2[s = 8],,,,467396143.0,ns,600
