group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Sequential Blind Schnorr,step 4[s = 32],,,,51734846.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51737837.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51718725.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51769577.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51736677.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51703415.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51732895.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51697615.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51705737.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51723205.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51722446.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51764867.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51762066.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51725156.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51733487.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51744965.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51731906.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51723237.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51734575.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51705056.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51707846.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51723645.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51715056.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51737056.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51710986.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51756336.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51705665.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51704326.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51737716.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51706955.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51711766.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51715136.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51735286.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51738076.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51707966.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51720425.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51750786.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51743957.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51739056.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51724876.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51698976.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51708025.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51733086.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51750756.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51697866.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51707495.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51729136.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51761807.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51733276.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51774976.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51728827.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51735856.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51721395.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51721327.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51716345.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51722845.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51723217.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51760696.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51731096.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51753327.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51740766.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51712665.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51761567.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51707996.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51764026.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51722886.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51707385.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51708935.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51727576.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51754817.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51731035.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51717106.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51747487.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51743936.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51772347.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51709325.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51731606.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51724696.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51727396.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51730886.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51760096.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51745977.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51723276.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51726915.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51698946.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51717666.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51703335.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51710095.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51742427.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51712195.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51802298.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51747096.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51738466.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51711276.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51710176.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51710535.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51765086.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51698466.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51742666.0,ns,19
Sequential Blind Schnorr,step 4[s = 32],,,,51746436.0,ns,19
