group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Sequential Blind Schnorr,step 3[s = 16],,,,987592.0,ns,325
Sequential Blind Schnorr,step 3[s = 16],,,,1994773.0,ns,650
Sequential Blind Schnorr,step 3[s = 16],,,,2972614.0,ns,975
Sequential Blind Schnorr,step 3[s = 16],,,,3954505.0,ns,1300
Sequential Blind Schnorr,step 3[s = 16],,,,4961268.0,ns,1625
Sequential Blind Schnorr,step 3[s = 16],,,,5941967.0,ns,1950
Sequential Blind Schnorr,step 3[s = 16],,,,6940220.0,ns,2275
Sequential Blind Schnorr,step 3[s = 16],,,,7932072.0,ns,2600
Sequential Blind Schnorr,step 3[s = 16],,,,8914882.0,ns,2925
Sequential Blind Schnorr,step 3[s = 16],,,,9903984.0,ns,3250
Sequential Blind Schnorr,step 3[s = 16],,,,10884904.0,ns,3575
Sequential Blind Schnorr,step 3[s = 16],,,,11866516.0,ns,3900
Sequential Blind Schnorr,step 3[s = 16],,,,12865438.0,ns,4225
Sequential Blind Schnorr,step 3[s = 16],,,,13877519.0,ns,4550
Sequential Blind Schnorr,step 3[s = 16],,,,14860780.0,ns,4875
Sequential Blind Schnorr,step 3[s = 16],,,,15860543.0,ns,5200
Sequential Blind Schnorr,step 3[s = 16],,,,16838173.0,ns,5525
Sequential Blind Schnorr,step 3[s = 16],,,,17820825.0,ns,5850
Sequential Blind Schnorr,step 3[s = 16],,,,18820966.0,ns,6175
Sequential Blind Schnorr,step 3[s = 16],,,,19826577.0,ns,6500
Sequential Blind Schnorr,step 3[s = 16],,,,20791508.0,ns,6825
Sequential Blind Schnorr,step 3[s = 16],,,,21782321.0,ns,7150
Sequential Blind Schnorr,step 3[s = 16],,,,22777111.0,ns,7475
Sequential Blind Schnorr,step 3[s = 16],,,,23774143.0,ns,7800
Sequential Blind Schnorr,step 3[s = 16],,,,24744504.0,ns,8125
Sequential Blind Schnorr,step 3[s = 16],,,,25758935.0,ns,8450
Sequential Blind Schnorr,step 3[s = 16],,,,26728377.0,ns,8775
Sequential Blind Schnorr,step 3[s = 16],,,,27725899.0,ns,9100
Sequential Blind Schnorr,step 3[s = 16],,,,28728568.0,ns,9425
Sequential Blind Schnorr,step 3[s = 16],,,,29718421.0,ns,9750
Sequential Blind Schnorr,step 3[s = 16],,,,30695712.0,ns,10075
Sequential Blind Schnorr,step 3[s = 16],,,,31685304.0,ns,10400
Sequential Blind Schnorr,step 3[s = 16],,,,32695895.0,ns,10725
Sequential Blind Schnorr,step 3[s = 16],,,,33663587.0,ns,11050
Sequential Blind Schnorr,step 3[s = 16],,,,34673807.0,ns,11375
Sequential Blind Schnorr,step 3[s = 16],,,,35642659.0,ns,11700
Sequential Blind Schnorr,step 3[s = 16],,,,36651411.0,ns,12025
Sequential Blind Schnorr,step 3[s = 16],,,,37627622.0,ns,12350
Sequential Blind Schnorr,step 3[s = 16],,,,38620723.0,ns,12675
Sequential Blind Schnorr,step 3[s = 16],,,,39612425.0,ns,13000
Sequential Blind Schnorr,step 3[s = 16],,,,40624276.0,ns,13325
Sequential Blind Schnorr,step 3[s = 16],,,,41610207.0,ns,13650
Sequential Blind Schnorr,step 3[s = 16],,,,42588100.0,ns,13975
Sequential Blind Schnorr,step 3[s = 16],,,,43590470.0,ns,14300
Sequential Blind Schnorr,step 3[s = 16],,,,44588641.0,ns,14625
Sequential Blind Schnorr,step 3[s = 16],,,,45548483.0,ns,14950
Sequential Blind Schnorr,step 3[s = 16],,,,46539984.0,ns,15275
Sequential Blind Schnorr,step 3[s = 16],,,,47547446.0,ns,15600
Sequential Blind Schnorr,step 3[s = 16],,,,48530986.0,ns,15925
Sequential Blind Schnorr,step 3[s = 16],,,,49519309.0,ns,16250
Sequential Blind Schnorr,step 3[s = 16],,,,50503539.0,ns,16575
Sequential Blind Schnorr,step 3[s = 16],,,,51489511.0,ns,16900
Sequential Blind Schnorr,step 3[s = 16],,,,52486532.0,ns,17225
Sequential Blind Schnorr,step 3[s = 16],,,,53482364.0,ns,17550
Sequential Blind Schnorr,step 3[s = 16],,,,54459035.0,ns,17875
Sequential Blind Schnorr,step 3[s = 16],,,,55472787.0,ns,18200
Sequential Blind Schnorr,step 3[s = 16],,,,56492989.0,ns,18525
Sequential Blind Schnorr,step 3[s = 16],,,,57459220.0,ns,18850
Sequential Blind Schnorr,step 3[s = 16],,,,58448670.0,ns,19175
Sequential Blind Schnorr,step 3[s = 16],,,,59414852.0,ns,19500
Sequential Blind Schnorr,step 3[s = 16],,,,60412493.0,ns,19825
