group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Parallel Abe,1-core server handling 100 clients at 10ms EIAT,,,,6037674296.0,ns,1
Parallel Abe,1-core server handling 100 clients at 10ms EIAT,,,,5928813326.0,ns,1
Parallel Abe,1-core server handling 100 clients at 10ms EIAT,,,,5843042320.0,ns,1
Parallel Abe,1-core server handling 100 clients at 10ms EIAT,,,,6081647768.0,ns,1
Parallel Abe,1-core server handling 100 clients at 10ms EIAT,,,,5991447332.0,ns,1
Parallel Abe,1-core server handling 100 clients at 10ms EIAT,,,,6082628757.0,ns,1
Parallel Abe,1-core server handling 100 clients at 10ms EIAT,,,,5748441913.0,ns,1
Parallel Abe,1-core server handling 100 clients at 10ms EIAT,,,,6081631030.0,ns,1
Parallel Abe,1-core server handling 100 clients at 10ms EIAT,,,,5945957400.0,ns,1
Parallel Abe,1-core server handling 100 clients at 10ms EIAT,,,,6067106158.0,ns,1
Parallel Abe,1-core server handling 100 clients at 10ms EIAT,,,,6017841629.0,ns,1
Parallel Abe,1-core server handling 100 clients at 10ms EIAT,,,,6030450528.0,ns,1
Parallel Abe,1-core server handling 100 clients at 10ms EIAT,,,,5879399748.0,ns,1
Parallel Abe,1-core server handling 100 clients at 10ms EIAT,,,,5988908794.0,ns,1
Parallel Abe,1-core server handling 100 clients at 10ms EIAT,,,,5890570301.0,ns,1
Parallel Abe,1-core server handling 100 clients at 10ms EIAT,,,,5989662534.0,ns,1
Parallel Abe,1-core server handling 100 clients at 10ms EIAT,,,,5904145554.0,ns,1
Parallel Abe,1-core server handling 100 clients at 10ms EIAT,,,,5857101359.0,ns,1
Parallel Abe,1-core server handling 100 clients at 10ms EIAT,,,,5896146154.0,ns,1
Parallel Abe,1-core server handling 100 clients at 10ms EIAT,,,,5915381133.0,ns,1
Parallel Abe,1-core server handling 100 clients at 10ms EIAT,,,,5942394122.0,ns,1
Parallel Abe,1-core server handling 100 clients at 10ms EIAT,,,,5958098585.0,ns,1
Parallel Abe,1-core server handling 100 clients at 10ms EIAT,,,,5931692281.0,ns,1
Parallel Abe,1-core server handling 100 clients at 10ms EIAT,,,,5929672479.0,ns,1
