group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Sequential Blind Schnorr,step 2[s = 32],,,,50912069.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50947699.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50941218.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50952000.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50916958.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50927309.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50940149.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50924769.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50905018.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50996040.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50917158.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50931159.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50936159.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50922199.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50946038.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50926810.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,52104153.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50933519.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50946130.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50924188.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50922888.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50926398.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50925840.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50930198.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50933509.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50930989.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50944449.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50908358.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50930749.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50926838.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50936229.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50926149.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50922739.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50919608.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50923468.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50921899.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50924419.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50904727.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50904789.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50927599.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50913948.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50924298.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50926259.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50927719.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50929098.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50954030.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50922358.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50922709.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50921789.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50912688.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50925698.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50932350.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50930718.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50909808.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50908608.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50923739.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50917768.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50922389.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50935249.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50920558.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50936289.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50921709.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50914568.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50915348.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50921669.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50938499.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50919038.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50915858.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50917680.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50941848.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50915388.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50939920.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50911508.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50927678.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50923119.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50928439.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50928658.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50896948.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50932960.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50895787.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50903468.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50920608.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50903949.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50909758.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50927719.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50914098.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50911869.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50908178.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50932118.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50920089.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50902677.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50939049.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50948150.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50928728.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50919028.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50924879.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50947989.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50932619.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50935058.0,ns,18
Sequential Blind Schnorr,step 2[s = 32],,,,50930320.0,ns,18
