group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Parallel Abe,4-core server handling 100 clients at 130ms EIAT,,,,12353722673.0,ns,1
Parallel Abe,4-core server handling 100 clients at 130ms EIAT,,,,13654645031.0,ns,1
Parallel Abe,4-core server handling 100 clients at 130ms EIAT,,,,12733605300.0,ns,1
Parallel Abe,4-core server handling 100 clients at 130ms EIAT,,,,11599023129.0,ns,1
Parallel Abe,4-core server handling 100 clients at 130ms EIAT,,,,13636141145.0,ns,1
Parallel Abe,4-core server handling 100 clients at 130ms EIAT,,,,12975951056.0,ns,1
Parallel Abe,4-core server handling 100 clients at 130ms EIAT,,,,11716627878.0,ns,1
Parallel Abe,4-core server handling 100 clients at 130ms EIAT,,,,12292182439.0,ns,1
Parallel Abe,4-core server handling 100 clients at 130ms EIAT,,,,11904742245.0,ns,1
Parallel Abe,4-core server handling 100 clients at 130ms EIAT,,,,15877193942.0,ns,1
Parallel Abe,4-core server handling 100 clients at 130ms EIAT,,,,15344728263.0,ns,1
Parallel Abe,4-core server handling 100 clients at 130ms EIAT,,,,12395729858.0,ns,1
Parallel Abe,4-core server handling 100 clients at 130ms EIAT,,,,13356115722.0,ns,1
Parallel Abe,4-core server handling 100 clients at 130ms EIAT,,,,13689561783.0,ns,1
Parallel Abe,4-core server handling 100 clients at 130ms EIAT,,,,13024293290.0,ns,1
Parallel Abe,4-core server handling 100 clients at 130ms EIAT,,,,13724066289.0,ns,1
Parallel Abe,4-core server handling 100 clients at 130ms EIAT,,,,15030728480.0,ns,1
Parallel Abe,4-core server handling 100 clients at 130ms EIAT,,,,14495555739.0,ns,1
Parallel Abe,4-core server handling 100 clients at 130ms EIAT,,,,13977497535.0,ns,1
Parallel Abe,4-core server handling 100 clients at 130ms EIAT,,,,11658132145.0,ns,1
Parallel Abe,4-core server handling 100 clients at 130ms EIAT,,,,13794343641.0,ns,1
Parallel Abe,4-core server handling 100 clients at 130ms EIAT,,,,13954610656.0,ns,1
Parallel Abe,4-core server handling 100 clients at 130ms EIAT,,,,12575737566.0,ns,1
Parallel Abe,4-core server handling 100 clients at 130ms EIAT,,,,12511460685.0,ns,1
Parallel Abe,4-core server handling 100 clients at 130ms EIAT,,,,11464998848.0,ns,1
Parallel Abe,4-core server handling 100 clients at 130ms EIAT,,,,13264162459.0,ns,1
Parallel Abe,4-core server handling 100 clients at 130ms EIAT,,,,12911581888.0,ns,1
Parallel Abe,4-core server handling 100 clients at 130ms EIAT,,,,13195993073.0,ns,1
Parallel Abe,4-core server handling 100 clients at 130ms EIAT,,,,12687255081.0,ns,1
Parallel Abe,4-core server handling 100 clients at 130ms EIAT,,,,12052523452.0,ns,1
Parallel Abe,4-core server handling 100 clients at 130ms EIAT,,,,11600988417.0,ns,1
Parallel Abe,4-core server handling 100 clients at 130ms EIAT,,,,12562599232.0,ns,1
Parallel Abe,4-core server handling 100 clients at 130ms EIAT,,,,13241325989.0,ns,1
Parallel Abe,4-core server handling 100 clients at 130ms EIAT,,,,14623555159.0,ns,1
Parallel Abe,4-core server handling 100 clients at 130ms EIAT,,,,10862617700.0,ns,1
Parallel Abe,4-core server handling 100 clients at 130ms EIAT,,,,13010146053.0,ns,1
