group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Sequential Blind Schnorr,step 3[s = 1],,,,991802.0,ns,5121
Sequential Blind Schnorr,step 3[s = 1],,,,1981202.0,ns,10242
Sequential Blind Schnorr,step 3[s = 1],,,,2974944.0,ns,15363
Sequential Blind Schnorr,step 3[s = 1],,,,3931945.0,ns,20484
Sequential Blind Schnorr,step 3[s = 1],,,,4969948.0,ns,25605
Sequential Blind Schnorr,step 3[s = 1],,,,5950847.0,ns,30726
Sequential Blind Schnorr,step 3[s = 1],,,,6950621.0,ns,35847
Sequential Blind Schnorr,step 3[s = 1],,,,7938311.0,ns,40968
Sequential Blind Schnorr,step 3[s = 1],,,,8906802.0,ns,46089
Sequential Blind Schnorr,step 3[s = 1],,,,9872924.0,ns,51210
Sequential Blind Schnorr,step 3[s = 1],,,,10898974.0,ns,56331
Sequential Blind Schnorr,step 3[s = 1],,,,11899597.0,ns,61452
Sequential Blind Schnorr,step 3[s = 1],,,,12830247.0,ns,66573
Sequential Blind Schnorr,step 3[s = 1],,,,13879979.0,ns,71694
Sequential Blind Schnorr,step 3[s = 1],,,,14880162.0,ns,76815
Sequential Blind Schnorr,step 3[s = 1],,,,15868991.0,ns,81936
Sequential Blind Schnorr,step 3[s = 1],,,,16856544.0,ns,87057
Sequential Blind Schnorr,step 3[s = 1],,,,17790904.0,ns,92178
Sequential Blind Schnorr,step 3[s = 1],,,,18823346.0,ns,97299
Sequential Blind Schnorr,step 3[s = 1],,,,19816947.0,ns,102420
Sequential Blind Schnorr,step 3[s = 1],,,,20799729.0,ns,107541
Sequential Blind Schnorr,step 3[s = 1],,,,21820081.0,ns,112662
Sequential Blind Schnorr,step 3[s = 1],,,,22762871.0,ns,117783
Sequential Blind Schnorr,step 3[s = 1],,,,23807593.0,ns,122904
Sequential Blind Schnorr,step 3[s = 1],,,,24747264.0,ns,128025
Sequential Blind Schnorr,step 3[s = 1],,,,25732156.0,ns,133146
Sequential Blind Schnorr,step 3[s = 1],,,,26694485.0,ns,138267
Sequential Blind Schnorr,step 3[s = 1],,,,27774620.0,ns,143388
Sequential Blind Schnorr,step 3[s = 1],,,,28758341.0,ns,148509
Sequential Blind Schnorr,step 3[s = 1],,,,29727171.0,ns,153630
Sequential Blind Schnorr,step 3[s = 1],,,,30680722.0,ns,158751
Sequential Blind Schnorr,step 3[s = 1],,,,31703343.0,ns,163872
Sequential Blind Schnorr,step 3[s = 1],,,,32698986.0,ns,168993
Sequential Blind Schnorr,step 3[s = 1],,,,33737058.0,ns,174114
Sequential Blind Schnorr,step 3[s = 1],,,,34585485.0,ns,179235
Sequential Blind Schnorr,step 3[s = 1],,,,35645160.0,ns,184356
Sequential Blind Schnorr,step 3[s = 1],,,,36577769.0,ns,189477
Sequential Blind Schnorr,step 3[s = 1],,,,37603921.0,ns,194598
Sequential Blind Schnorr,step 3[s = 1],,,,38664544.0,ns,199719
Sequential Blind Schnorr,step 3[s = 1],,,,39636985.0,ns,204840
Sequential Blind Schnorr,step 3[s = 1],,,,40518634.0,ns,209961
Sequential Blind Schnorr,step 3[s = 1],,,,41597038.0,ns,215082
Sequential Blind Schnorr,step 3[s = 1],,,,42599548.0,ns,220203
Sequential Blind Schnorr,step 3[s = 1],,,,43558060.0,ns,225324
Sequential Blind Schnorr,step 3[s = 1],,,,44372917.0,ns,230445
Sequential Blind Schnorr,step 3[s = 1],,,,45335829.0,ns,235566
Sequential Blind Schnorr,step 3[s = 1],,,,46603405.0,ns,240687
Sequential Blind Schnorr,step 3[s = 1],,,,47597177.0,ns,245808
Sequential Blind Schnorr,step 3[s = 1],,,,48442505.0,ns,250929
Sequential Blind Schnorr,step 3[s = 1],,,,49463587.0,ns,256050
Sequential Blind Schnorr,step 3[s = 1],,,,50546870.0,ns,261171
Sequential Blind Schnorr,step 3[s = 1],,,,51450930.0,ns,266292
Sequential Blind Schnorr,step 3[s = 1],,,,52394171.0,ns,271413
Sequential Blind Schnorr,step 3[s = 1],,,,53498744.0,ns,276534
Sequential Blind Schnorr,step 3[s = 1],,,,54543626.0,ns,281655
Sequential Blind Schnorr,step 3[s = 1],,,,55533359.0,ns,286776
Sequential Blind Schnorr,step 3[s = 1],,,,56318064.0,ns,291897
Sequential Blind Schnorr,step 3[s = 1],,,,57365678.0,ns,297018
Sequential Blind Schnorr,step 3[s = 1],,,,58367139.0,ns,302139
Sequential Blind Schnorr,step 3[s = 1],,,,59418122.0,ns,307260
Sequential Blind Schnorr,step 3[s = 1],,,,60385052.0,ns,312381
Sequential Blind Schnorr,step 3[s = 1],,,,61363075.0,ns,317502
Sequential Blind Schnorr,step 3[s = 1],,,,62278613.0,ns,322623
Sequential Blind Schnorr,step 3[s = 1],,,,63297176.0,ns,327744
Sequential Blind Schnorr,step 3[s = 1],,,,64261105.0,ns,332865
Sequential Blind Schnorr,step 3[s = 1],,,,65337111.0,ns,337986
Sequential Blind Schnorr,step 3[s = 1],,,,66389522.0,ns,343107
Sequential Blind Schnorr,step 3[s = 1],,,,67360343.0,ns,348228
Sequential Blind Schnorr,step 3[s = 1],,,,68173410.0,ns,353349
Sequential Blind Schnorr,step 3[s = 1],,,,69253304.0,ns,358470
Sequential Blind Schnorr,step 3[s = 1],,,,70277776.0,ns,363591
Sequential Blind Schnorr,step 3[s = 1],,,,71349200.0,ns,368712
Sequential Blind Schnorr,step 3[s = 1],,,,72258978.0,ns,373833
Sequential Blind Schnorr,step 3[s = 1],,,,73164819.0,ns,378954
Sequential Blind Schnorr,step 3[s = 1],,,,74062727.0,ns,384075
Sequential Blind Schnorr,step 3[s = 1],,,,75221463.0,ns,389196
Sequential Blind Schnorr,step 3[s = 1],,,,76151224.0,ns,394317
Sequential Blind Schnorr,step 3[s = 1],,,,77270006.0,ns,399438
Sequential Blind Schnorr,step 3[s = 1],,,,78350521.0,ns,404559
Sequential Blind Schnorr,step 3[s = 1],,,,79210789.0,ns,409680
Sequential Blind Schnorr,step 3[s = 1],,,,80159408.0,ns,414801
Sequential Blind Schnorr,step 3[s = 1],,,,81089280.0,ns,419922
Sequential Blind Schnorr,step 3[s = 1],,,,82187113.0,ns,425043
Sequential Blind Schnorr,step 3[s = 1],,,,83169934.0,ns,430164
Sequential Blind Schnorr,step 3[s = 1],,,,84111844.0,ns,435285
Sequential Blind Schnorr,step 3[s = 1],,,,85262959.0,ns,440406
Sequential Blind Schnorr,step 3[s = 1],,,,86184480.0,ns,445527
Sequential Blind Schnorr,step 3[s = 1],,,,87144460.0,ns,450648
Sequential Blind Schnorr,step 3[s = 1],,,,88156852.0,ns,455769
Sequential Blind Schnorr,step 3[s = 1],,,,89171254.0,ns,460890
Sequential Blind Schnorr,step 3[s = 1],,,,90015402.0,ns,466011
Sequential Blind Schnorr,step 3[s = 1],,,,91095475.0,ns,471132
Sequential Blind Schnorr,step 3[s = 1],,,,91975674.0,ns,476253
Sequential Blind Schnorr,step 3[s = 1],,,,93146200.0,ns,481374
Sequential Blind Schnorr,step 3[s = 1],,,,94195751.0,ns,486495
Sequential Blind Schnorr,step 3[s = 1],,,,95042871.0,ns,491616
Sequential Blind Schnorr,step 3[s = 1],,,,95996331.0,ns,496737
Sequential Blind Schnorr,step 3[s = 1],,,,97151955.0,ns,501858
Sequential Blind Schnorr,step 3[s = 1],,,,97946153.0,ns,506979
Sequential Blind Schnorr,step 3[s = 1],,,,99013897.0,ns,512100
